id_transakcji,id_klienta,data_transakcji,metoda_platnosci,status
T00002419,K000923,2023-01-09,PayPal,Zrealizowane
T00002420,K000328,2023-01-09,Przelew bankowy,Anulowane
T00002421,K000408,2023-01-09,PayPal,Zrealizowane
T00002422,K000148,2023-01-09,PayPal,Zrealizowane
T00002423,K000086,2023-01-09,Karta kredytowa,Zrealizowane
T00002424,K000521,2023-01-09,PayPal,Anulowane
T00002425,K000503,2023-01-09,Karta kredytowa,Zrealizowane
T00002426,K000765,2023-01-09,Karta kredytowa,Zrealizowane
T00002427,K000232,2023-01-09,Przelew bankowy,Zrealizowane
T00002428,K000888,2023-01-09,PayPal,Zrealizowane
T00002429,K000498,2023-01-09,PayPal,Zrealizowane
T00002430,K000423,2023-01-09,BLIK,W trakcie realizacji
T00002431,K000467,2023-01-09,Karta kredytowa,Zrealizowane
T00002432,K000247,2023-01-09,Karta kredytowa,Zrealizowane
T00002433,K000370,2023-01-09,PayPal,Zrealizowane
T00002434,K000513,2023-01-09,PayPal,Zrealizowane
T00002435,K000779,2023-01-09,PayPal,Zrealizowane
T00002436,K000105,2023-01-09,Przelew bankowy,Zrealizowane
T00002437,K000234,2023-01-09,Karta kredytowa,Zwrócone
T00002438,K000458,2023-01-09,PayPal,Zrealizowane
T00002439,K000257,2023-01-09,PayPal,Zrealizowane
T00002440,K000475,2023-01-09,Karta kredytowa,Zrealizowane
T00002441,K000593,2023-01-09,Przelew bankowy,Zrealizowane
T00002442,K000635,2023-01-09,Karta kredytowa,Zrealizowane
T00002443,K000172,2023-01-09,PayPal,Zwrócone
T00002444,K000819,2023-01-09,Karta kredytowa,Zrealizowane
T00002445,K000273,2023-01-09,Karta kredytowa,Zrealizowane
T00002446,K000871,2023-01-09,Karta kredytowa,Zrealizowane
T00002447,K000759,2023-01-09,PayPal,Zrealizowane
T00002448,K000875,2023-01-09,BLIK,Zrealizowane
T00002449,K000888,2023-01-09,PayPal,Zrealizowane
T00002450,K000194,2023-01-09,BLIK,Zrealizowane
T00002451,K000112,2023-01-09,BLIK,Zrealizowane
T00002452,K000023,2023-01-09,Karta kredytowa,Zrealizowane
T00002453,K000937,2023-01-09,Karta kredytowa,Zrealizowane
T00002454,K000894,2023-01-09,Karta kredytowa,Zrealizowane
T00002455,K000315,2023-01-09,Karta kredytowa,Zrealizowane
T00002456,K000202,2023-01-09,PayPal,Zrealizowane
T00002457,K000501,2023-01-09,Karta kredytowa,Zrealizowane
T00002458,K000618,2023-01-09,PayPal,Zrealizowane
T00002459,K000606,2023-01-09,PayPal,Anulowane
T00002460,K000995,2023-01-09,PayPal,Zrealizowane
T00002461,K000025,2023-01-09,PayPal,W trakcie realizacji
T00002462,K000657,2023-01-09,BLIK,Zrealizowane
T00002463,K000508,2023-01-09,PayPal,Zrealizowane
T00002464,K000366,2023-01-09,BLIK,Zrealizowane
T00002465,K000531,2023-01-09,Przelew bankowy,Zrealizowane
T00002466,K000722,2023-01-09,PayPal,Zrealizowane
T00002467,K000594,2023-01-10,Karta kredytowa,Zrealizowane
T00002468,K000046,2023-01-10,Karta kredytowa,Anulowane
T00002469,K000035,2023-01-10,Karta kredytowa,Zrealizowane
T00002470,K000202,2023-01-10,Karta kredytowa,Zrealizowane
T00002471,K000535,2023-01-10,Karta kredytowa,Zrealizowane
T00002472,K000365,2023-01-10,Przelew bankowy,Zrealizowane
T00002473,K000470,2023-01-10,Karta kredytowa,Zrealizowane
T00002474,K000300,2023-01-10,Karta kredytowa,Zrealizowane
T00002475,K000777,2023-01-10,Karta kredytowa,Zrealizowane
T00002476,K000416,2023-01-10,PayPal,Anulowane
T00002477,K000346,2023-01-10,PayPal,Zrealizowane
T00002478,K000349,2023-01-10,BLIK,Zrealizowane
T00002479,K000699,2023-01-10,PayPal,Zrealizowane
T00002480,K000810,2023-01-10,Karta kredytowa,Zrealizowane
T00002481,K000190,2023-01-10,Karta kredytowa,Zrealizowane
T00002482,K000403,2023-01-10,Karta kredytowa,Zrealizowane
T00002483,K000752,2023-01-10,Karta kredytowa,Zrealizowane
T00002484,K000349,2023-01-10,Przelew bankowy,Zrealizowane
T00002485,K000373,2023-01-10,Karta kredytowa,Zwrócone
T00002486,K000639,2023-01-10,Karta kredytowa,Zrealizowane
T00002487,K000505,2023-01-10,PayPal,Zrealizowane
T00002488,K000291,2023-01-10,Karta kredytowa,Zrealizowane
T00002489,K000972,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002490,K000904,2023-01-10,BLIK,Zrealizowane
T00002491,K000985,2023-01-10,Przelew bankowy,Zwrócone
T00002492,K000987,2023-01-10,Karta kredytowa,Zrealizowane
T00002493,K000111,2023-01-10,Karta kredytowa,Zrealizowane
T00002494,K000555,2023-01-10,Karta kredytowa,Zrealizowane
T00002495,K000503,2023-01-10,Karta kredytowa,Zrealizowane
T00002496,K000301,2023-01-10,Karta kredytowa,Zrealizowane
T00002497,K000646,2023-01-10,Karta kredytowa,Zrealizowane
T00002498,K000013,2023-01-10,PayPal,Zrealizowane
T00002499,K000523,2023-01-10,Karta kredytowa,Zrealizowane
T00002500,K000102,2023-01-10,PayPal,Zrealizowane
T00002501,K000966,2023-01-10,PayPal,Zrealizowane
T00002502,K000197,2023-01-10,BLIK,Zrealizowane
T00002503,K000391,2023-01-10,Przelew bankowy,Zrealizowane
T00002504,K000055,2023-01-10,Karta kredytowa,Zrealizowane
T00002505,K000183,2023-01-10,PayPal,Zrealizowane
T00002506,K000019,2023-01-10,PayPal,Zrealizowane
T00002507,K000363,2023-01-10,BLIK,Zrealizowane
T00002508,K000774,2023-01-10,PayPal,Zrealizowane
T00002509,K000473,2023-01-10,Karta kredytowa,Zrealizowane
T00002510,K000009,2023-01-10,Karta kredytowa,Zwrócone
T00002511,K000660,2023-01-10,PayPal,Zrealizowane
T00002512,K000025,2023-01-10,BLIK,Zrealizowane
T00002513,K000306,2023-01-10,BLIK,Zrealizowane
T00002514,K000584,2023-01-10,Karta kredytowa,Anulowane
T00002515,K000434,2023-01-10,BLIK,Zrealizowane
T00002516,K000997,2023-01-10,PayPal,Zrealizowane
T00002517,K000422,2023-01-10,PayPal,Zrealizowane
T00002518,K000834,2023-01-10,Karta kredytowa,Zrealizowane
T00002519,K000057,2023-01-10,PayPal,Zrealizowane
T00002520,K000534,2023-01-10,PayPal,Zrealizowane
T00002521,K000824,2023-01-10,Karta kredytowa,Zrealizowane
T00002522,K000548,2023-01-10,Przelew bankowy,Zrealizowane
T00002523,K000179,2023-01-10,Karta kredytowa,Zrealizowane
T00002524,K000068,2023-01-10,PayPal,Zrealizowane
T00002525,K000496,2023-01-10,Karta kredytowa,Anulowane
T00002526,K000001,2023-01-10,Karta kredytowa,Zrealizowane
T00002527,K000048,2023-01-10,Karta kredytowa,Zrealizowane
T00002528,K000417,2023-01-10,PayPal,Zwrócone
T00002529,K000664,2023-01-10,BLIK,Zwrócone
T00002530,K000945,2023-01-10,PayPal,Zwrócone
T00002531,K000197,2023-01-10,Karta kredytowa,Zrealizowane
T00002532,K000570,2023-01-10,Karta kredytowa,Anulowane
T00002533,K000048,2023-01-10,PayPal,Zrealizowane
T00002534,K000953,2023-01-10,PayPal,Zrealizowane
T00002535,K000960,2023-01-10,Karta kredytowa,Zrealizowane
T00002536,K000355,2023-01-10,Przelew bankowy,Zrealizowane
T00002537,K000234,2023-01-10,Karta kredytowa,Zrealizowane
T00002538,K000437,2023-01-10,PayPal,Zrealizowane
T00002539,K000700,2023-01-10,Karta kredytowa,Zwrócone
T00002540,K000894,2023-01-10,PayPal,Zrealizowane
T00002541,K000626,2023-01-10,BLIK,Zrealizowane
T00002542,K000090,2023-01-10,Karta kredytowa,Anulowane
T00002543,K000369,2023-01-10,Przelew bankowy,Zrealizowane
T00002544,K000939,2023-01-10,Karta kredytowa,Zrealizowane
T00002545,K000169,2023-01-10,BLIK,Zrealizowane
T00002546,K000363,2023-01-10,Karta kredytowa,Zrealizowane
T00002547,K000922,2023-01-10,Przelew bankowy,Zwrócone
T00002548,K000955,2023-01-10,Karta kredytowa,Zrealizowane
T00002549,K000873,2023-01-10,Karta kredytowa,Zwrócone
T00002550,K000177,2023-01-10,PayPal,Zrealizowane
T00002551,K000500,2023-01-10,PayPal,Zwrócone
T00002552,K000704,2023-01-10,PayPal,Zrealizowane
T00002553,K000133,2023-01-10,Karta kredytowa,W trakcie realizacji
T00002554,K000172,2023-01-10,PayPal,Zrealizowane
T00002555,K000530,2023-01-10,PayPal,Zrealizowane
T00002556,K000763,2023-01-10,PayPal,Zrealizowane
T00002557,K000441,2023-01-10,PayPal,Zrealizowane
T00002558,K000985,2023-01-10,Karta kredytowa,Zrealizowane
T00002559,K000112,2023-01-10,BLIK,Zrealizowane
T00002560,K000040,2023-01-10,BLIK,Zrealizowane
T00002561,K000102,2023-01-10,Karta kredytowa,Zrealizowane
T00002562,K000369,2023-01-10,PayPal,Zwrócone
T00002563,K000174,2023-01-10,PayPal,Zrealizowane
T00002564,K000826,2023-01-10,PayPal,Zrealizowane
T00002565,K000341,2023-01-10,Karta kredytowa,W trakcie realizacji
T00002566,K000920,2023-01-10,Przelew bankowy,Zrealizowane
T00002567,K000924,2023-01-10,BLIK,W trakcie realizacji
T00002568,K000814,2023-01-10,Karta kredytowa,Zrealizowane
T00002569,K000196,2023-01-10,BLIK,Zrealizowane
T00002570,K000584,2023-01-10,BLIK,Zrealizowane
T00002571,K000182,2023-01-10,PayPal,Zrealizowane
T00002572,K000753,2023-01-10,Karta kredytowa,Zrealizowane
T00002573,K000801,2023-01-10,Karta kredytowa,Zrealizowane
T00002574,K000323,2023-01-10,PayPal,Zrealizowane
T00002575,K000113,2023-01-10,PayPal,Zrealizowane
T00002576,K000852,2023-01-10,PayPal,Anulowane
T00002577,K000675,2023-01-10,BLIK,Zrealizowane
T00002578,K000551,2023-01-10,BLIK,Zrealizowane
T00002579,K000235,2023-01-10,Przelew bankowy,Zrealizowane
T00002580,K000505,2023-01-10,BLIK,Zrealizowane
T00002581,K000943,2023-01-10,PayPal,Zrealizowane
T00002582,K000071,2023-01-10,Karta kredytowa,Zrealizowane
T00002583,K000219,2023-01-10,Karta kredytowa,Zrealizowane
T00002584,K000517,2023-01-10,Karta kredytowa,Zrealizowane
T00002585,K000753,2023-01-10,PayPal,Zrealizowane
T00002586,K000165,2023-01-10,Karta kredytowa,Zrealizowane
T00002587,K000513,2023-01-10,Karta kredytowa,Zrealizowane
T00002588,K000982,2023-01-10,BLIK,Zrealizowane
T00002589,K000381,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002590,K000184,2023-01-10,Karta kredytowa,Zrealizowane
T00002591,K000903,2023-01-10,Karta kredytowa,Zrealizowane
T00002592,K000369,2023-01-10,PayPal,Zrealizowane
T00002593,K000448,2023-01-10,Karta kredytowa,Zrealizowane
T00002594,K000008,2023-01-10,Przelew bankowy,Zrealizowane
T00002595,K000620,2023-01-10,PayPal,Zwrócone
T00002596,K000382,2023-01-10,Karta kredytowa,Zrealizowane
T00002597,K000382,2023-01-10,PayPal,Zrealizowane
T00002598,K000990,2023-01-10,Karta kredytowa,Zrealizowane
T00002599,K000448,2023-01-10,Płatność przy odbiorze,Anulowane
T00002600,K000697,2023-01-10,PayPal,Zwrócone
T00002601,K000796,2023-01-10,BLIK,Anulowane
T00002602,K000154,2023-01-10,Karta kredytowa,Zrealizowane
T00002603,K000034,2023-01-10,Karta kredytowa,Zrealizowane
T00002604,K000497,2023-01-10,Karta kredytowa,Zrealizowane
T00002605,K000864,2023-01-10,BLIK,Zrealizowane
T00002606,K000022,2023-01-10,PayPal,Zrealizowane
T00002607,K000380,2023-01-10,BLIK,Zrealizowane
T00002608,K000148,2023-01-10,Karta kredytowa,Zrealizowane
T00002609,K000910,2023-01-10,Karta kredytowa,Zrealizowane
T00002610,K000663,2023-01-10,Karta kredytowa,Zrealizowane
T00002611,K000579,2023-01-10,PayPal,Zrealizowane
T00002612,K000915,2023-01-10,BLIK,Zrealizowane
T00002613,K000590,2023-01-10,PayPal,Zrealizowane
T00002614,K000744,2023-01-10,Karta kredytowa,Zrealizowane
T00002615,K000551,2023-01-10,PayPal,Zrealizowane
T00002616,K000677,2023-01-10,Karta kredytowa,Zrealizowane
T00002617,K000099,2023-01-10,PayPal,Zrealizowane
T00002618,K000641,2023-01-10,Karta kredytowa,W trakcie realizacji
T00002619,K000531,2023-01-10,BLIK,Anulowane
T00002620,K000271,2023-01-10,BLIK,Zrealizowane
T00002621,K000985,2023-01-10,PayPal,Zrealizowane
T00002622,K000001,2023-01-10,Karta kredytowa,Zrealizowane
T00002623,K000287,2023-01-10,Karta kredytowa,Zrealizowane
T00002624,K000997,2023-01-10,Karta kredytowa,Zrealizowane
T00002625,K000180,2023-01-10,PayPal,Anulowane
T00002626,K000939,2023-01-10,Karta kredytowa,Zrealizowane
T00002627,K000256,2023-01-10,BLIK,Zrealizowane
T00002628,K000174,2023-01-10,BLIK,Anulowane
T00002629,K000854,2023-01-10,Karta kredytowa,Zrealizowane
T00002630,K000050,2023-01-10,PayPal,Zrealizowane
T00002631,K000532,2023-01-10,PayPal,Zrealizowane
T00002632,K000617,2023-01-10,Karta kredytowa,Zrealizowane
T00002633,K000190,2023-01-10,Karta kredytowa,Zrealizowane
T00002634,K000751,2023-01-10,Karta kredytowa,Zrealizowane
T00002635,K000043,2023-01-10,Przelew bankowy,Zrealizowane
T00002636,K000517,2023-01-10,Karta kredytowa,Zwrócone
T00002637,K000975,2023-01-10,PayPal,Zwrócone
T00002638,K000760,2023-01-10,BLIK,Zwrócone
T00002639,K000066,2023-01-10,PayPal,Zrealizowane
T00002640,K000396,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002641,K000251,2023-01-10,PayPal,Zwrócone
T00002642,K000128,2023-01-10,Karta kredytowa,W trakcie realizacji
T00002643,K000697,2023-01-10,BLIK,Zrealizowane
T00002644,K000188,2023-01-10,Karta kredytowa,Zrealizowane
T00002645,K000183,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002646,K000583,2023-01-10,PayPal,Anulowane
T00002647,K000578,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002648,K000968,2023-01-10,Karta kredytowa,Zrealizowane
T00002649,K000841,2023-01-10,Karta kredytowa,Zrealizowane
T00002650,K000762,2023-01-10,Karta kredytowa,Zrealizowane
T00002651,K000667,2023-01-10,Karta kredytowa,Zrealizowane
T00002652,K000412,2023-01-10,Przelew bankowy,Zrealizowane
T00002653,K000933,2023-01-10,Karta kredytowa,Zrealizowane
T00002654,K000079,2023-01-10,PayPal,Zrealizowane
T00002655,K000019,2023-01-10,PayPal,Anulowane
T00002656,K000478,2023-01-10,PayPal,Zrealizowane
T00002657,K000947,2023-01-10,BLIK,Zrealizowane
T00002658,K000781,2023-01-10,Karta kredytowa,Anulowane
T00002659,K000045,2023-01-10,Karta kredytowa,Zrealizowane
T00002660,K000774,2023-01-10,Karta kredytowa,Zrealizowane
T00002661,K000222,2023-01-10,Karta kredytowa,Zrealizowane
T00002662,K000129,2023-01-10,Karta kredytowa,Zrealizowane
T00002663,K000618,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002664,K000763,2023-01-10,Karta kredytowa,Zrealizowane
T00002665,K000633,2023-01-10,PayPal,Zrealizowane
T00002666,K000230,2023-01-10,BLIK,Anulowane
T00002667,K000793,2023-01-10,BLIK,Zrealizowane
T00002668,K000227,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002669,K000922,2023-01-10,BLIK,Zwrócone
T00002670,K000397,2023-01-10,PayPal,W trakcie realizacji
T00002671,K000275,2023-01-10,Karta kredytowa,Anulowane
T00002672,K000138,2023-01-10,PayPal,Zrealizowane
T00002673,K000173,2023-01-10,Karta kredytowa,Zrealizowane
T00002674,K000327,2023-01-10,Karta kredytowa,Zrealizowane
T00002675,K000783,2023-01-10,BLIK,Zrealizowane
T00002676,K000215,2023-01-10,PayPal,Zrealizowane
T00002677,K000228,2023-01-10,PayPal,Zrealizowane
T00002678,K000107,2023-01-10,PayPal,Zrealizowane
T00002679,K000159,2023-01-10,PayPal,Zrealizowane
T00002680,K000894,2023-01-10,PayPal,Zrealizowane
T00002681,K000136,2023-01-10,BLIK,Zrealizowane
T00002682,K000763,2023-01-10,BLIK,Zrealizowane
T00002683,K000030,2023-01-10,Karta kredytowa,Zrealizowane
T00002684,K000098,2023-01-10,Karta kredytowa,Zrealizowane
T00002685,K000609,2023-01-10,PayPal,Anulowane
T00002686,K000769,2023-01-10,PayPal,Zrealizowane
T00002687,K000784,2023-01-10,Przelew bankowy,Zrealizowane
T00002688,K000882,2023-01-10,Przelew bankowy,Zrealizowane
T00002689,K000523,2023-01-10,Przelew bankowy,Zrealizowane
T00002690,K000923,2023-01-10,BLIK,Zrealizowane
T00002691,K000342,2023-01-10,Przelew bankowy,Zrealizowane
T00002692,K000168,2023-01-10,Karta kredytowa,Zrealizowane
T00002693,K000211,2023-01-10,BLIK,Zrealizowane
T00002694,K000684,2023-01-10,Karta kredytowa,Zrealizowane
T00002695,K000838,2023-01-10,BLIK,Zrealizowane
T00002696,K000632,2023-01-10,BLIK,Zrealizowane
T00002697,K000185,2023-01-10,Karta kredytowa,Zrealizowane
T00002698,K000432,2023-01-10,Przelew bankowy,Zrealizowane
T00002699,K000424,2023-01-10,PayPal,Zwrócone
T00002700,K000039,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002701,K000980,2023-01-10,PayPal,Zrealizowane
T00002702,K000387,2023-01-10,Karta kredytowa,W trakcie realizacji
T00002703,K000951,2023-01-10,Karta kredytowa,Zrealizowane
T00002704,K000769,2023-01-10,PayPal,Zrealizowane
T00002705,K000791,2023-01-10,PayPal,Zrealizowane
T00002706,K000742,2023-01-10,Karta kredytowa,Zrealizowane
T00002707,K000451,2023-01-10,PayPal,Zrealizowane
T00002708,K000958,2023-01-10,PayPal,Zrealizowane
T00002709,K000115,2023-01-10,BLIK,Zrealizowane
T00002710,K000930,2023-01-10,Karta kredytowa,Zrealizowane
T00002711,K000401,2023-01-10,PayPal,Zrealizowane
T00002712,K000304,2023-01-10,Karta kredytowa,W trakcie realizacji
T00002713,K000603,2023-01-10,PayPal,Anulowane
T00002714,K000309,2023-01-10,BLIK,W trakcie realizacji
T00002715,K000573,2023-01-10,PayPal,Zrealizowane
T00002716,K000103,2023-01-10,PayPal,Zrealizowane
T00002717,K000727,2023-01-10,PayPal,Zrealizowane
T00002718,K000102,2023-01-10,Karta kredytowa,Zrealizowane
T00002719,K000907,2023-01-10,Karta kredytowa,Zrealizowane
T00002720,K000655,2023-01-10,Karta kredytowa,Zrealizowane
T00002721,K000090,2023-01-10,PayPal,Zrealizowane
T00002722,K000118,2023-01-10,PayPal,Zrealizowane
T00002723,K000139,2023-01-10,Przelew bankowy,Zrealizowane
T00002724,K000903,2023-01-10,BLIK,Zrealizowane
T00002725,K000303,2023-01-10,Karta kredytowa,Zrealizowane
T00002726,K000752,2023-01-10,Karta kredytowa,Zrealizowane
T00002727,K000648,2023-01-10,Karta kredytowa,Zrealizowane
T00002728,K000517,2023-01-10,Karta kredytowa,Zwrócone
T00002729,K000209,2023-01-10,BLIK,Zrealizowane
T00002730,K000087,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002731,K000962,2023-01-10,Karta kredytowa,Anulowane
T00002732,K000859,2023-01-10,Karta kredytowa,Anulowane
T00002733,K000319,2023-01-10,PayPal,Zrealizowane
T00002734,K000789,2023-01-10,Karta kredytowa,Zrealizowane
T00002735,K000967,2023-01-10,PayPal,Zrealizowane
T00002736,K000887,2023-01-10,BLIK,Zrealizowane
T00002737,K000633,2023-01-10,BLIK,Zrealizowane
T00002738,K000245,2023-01-10,Przelew bankowy,Zrealizowane
T00002739,K000870,2023-01-10,Karta kredytowa,Zrealizowane
T00002740,K000090,2023-01-10,Karta kredytowa,Zrealizowane
T00002741,K000478,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002742,K000652,2023-01-10,Karta kredytowa,Zrealizowane
T00002743,K000112,2023-01-10,PayPal,Zrealizowane
T00002744,K000907,2023-01-10,Karta kredytowa,Zrealizowane
T00002745,K000950,2023-01-10,Karta kredytowa,Zrealizowane
T00002746,K000977,2023-01-10,Karta kredytowa,Zrealizowane
T00002747,K000394,2023-01-10,Karta kredytowa,Zrealizowane
T00002748,K000887,2023-01-10,BLIK,Zrealizowane
T00002749,K000240,2023-01-10,Karta kredytowa,Zrealizowane
T00002750,K000272,2023-01-10,PayPal,Zrealizowane
T00002751,K000143,2023-01-10,BLIK,W trakcie realizacji
T00002752,K000954,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002753,K000719,2023-01-10,PayPal,Zrealizowane
T00002754,K000119,2023-01-10,Karta kredytowa,Zrealizowane
T00002755,K000596,2023-01-10,Karta kredytowa,Zrealizowane
T00002756,K000900,2023-01-10,Przelew bankowy,Zrealizowane
T00002757,K000992,2023-01-10,Płatność przy odbiorze,Zrealizowane
T00002758,K000251,2023-01-10,Karta kredytowa,Zrealizowane
T00002759,K000278,2023-01-10,Przelew bankowy,Zrealizowane
T00002760,K000163,2023-01-10,Karta kredytowa,Zrealizowane
T00002761,K000654,2023-01-10,Karta kredytowa,Zrealizowane
T00002762,K000350,2023-01-10,PayPal,Zrealizowane
T00002763,K000031,2023-01-10,Karta kredytowa,Zrealizowane
T00002764,K000458,2023-01-10,PayPal,Zrealizowane
T00002765,K000838,2023-01-10,PayPal,Zrealizowane
T00002766,K000091,2023-01-10,Karta kredytowa,Zrealizowane
T00002767,K000128,2023-01-10,PayPal,Zrealizowane
T00002768,K000779,2023-01-10,Karta kredytowa,Zrealizowane
T00002769,K000548,2023-01-10,Przelew bankowy,Zrealizowane
T00002770,K000970,2023-01-10,PayPal,Zrealizowane
T00002771,K000848,2023-01-10,BLIK,Zrealizowane
T00002772,K000792,2023-01-10,Karta kredytowa,Anulowane
T00002773,K000725,2023-01-10,Przelew bankowy,Zrealizowane
T00002774,K000509,2023-01-10,Karta kredytowa,Zrealizowane
T00002775,K000936,2023-01-10,Karta kredytowa,Zrealizowane
T00002776,K000745,2023-01-10,Karta kredytowa,Zrealizowane
T00002777,K000740,2023-01-11,Karta kredytowa,Zrealizowane
T00002778,K000881,2023-01-11,PayPal,Zrealizowane
T00002779,K000810,2023-01-11,Karta kredytowa,Zrealizowane
T00002780,K000237,2023-01-11,BLIK,Zrealizowane
T00002781,K000983,2023-01-11,BLIK,Zrealizowane
T00002782,K000533,2023-01-11,Karta kredytowa,Zrealizowane
T00002783,K000608,2023-01-11,Przelew bankowy,Zrealizowane
T00002784,K000977,2023-01-11,Karta kredytowa,W trakcie realizacji
T00002785,K000051,2023-01-11,BLIK,Zrealizowane
T00002786,K000849,2023-01-11,PayPal,Anulowane
T00002787,K000823,2023-01-11,Karta kredytowa,Zrealizowane
T00002788,K000469,2023-01-11,PayPal,Zrealizowane
T00002789,K000892,2023-01-11,PayPal,W trakcie realizacji
T00002790,K000388,2023-01-11,PayPal,Anulowane
T00002791,K000062,2023-01-11,PayPal,Zrealizowane
T00002792,K000343,2023-01-11,Przelew bankowy,Zrealizowane
T00002793,K000153,2023-01-11,Karta kredytowa,Zrealizowane
T00002794,K000736,2023-01-11,Karta kredytowa,Zrealizowane
T00002795,K000966,2023-01-11,PayPal,Zrealizowane
T00002796,K000654,2023-01-11,PayPal,W trakcie realizacji
T00002797,K000041,2023-01-11,Karta kredytowa,Zrealizowane
T00002798,K000486,2023-01-11,Karta kredytowa,Zrealizowane
T00002799,K000953,2023-01-11,Karta kredytowa,Zrealizowane
T00002800,K000678,2023-01-11,PayPal,Zrealizowane
T00002801,K000702,2023-01-11,Karta kredytowa,W trakcie realizacji
T00002802,K000809,2023-01-11,PayPal,Zrealizowane
T00002803,K000557,2023-01-11,PayPal,W trakcie realizacji
T00002804,K000720,2023-01-11,Karta kredytowa,Zrealizowane
T00002805,K000382,2023-01-11,BLIK,Zrealizowane
T00002806,K000096,2023-01-11,PayPal,Zrealizowane
T00002807,K000912,2023-01-11,PayPal,Zrealizowane
