transaction_id,date,category,product,base_price,discount_pct,final_price,quantity,total_amount,region,store,customer_type,has_discount
TX-2199,2023-11-29,CLOTHING,JEANS,993.48,0,993.48,9,8941.32,EAST,STORE 4,RETURNING,0
TX-2200,2022-10-25,HOME,CHAIR,857.39,0,857.39,7,6001.73,NORTH,STORE 4,RETURNING,0
TX-2201,2023-09-18,BEAUTY,PERFUME,958.44,0,958.44,10,9584.4,WEST,STORE 1,NEW,0
TX-2202,2022-11-13,BEAUTY,PERFUME,503.92,0,503.92,8,4031.36,EAST,STORE 2,LOYAL,0
TX-2203,2022-03-11,HOME,CHAIR,369.69,0,369.69,2,739.38,NORTH,STORE 2,VIP,0
TX-2204,2023-04-30,HOME,DESK,653.79,0,653.79,3,1961.37,NORTH,STORE 5,VIP,0
TX-2205,2023-01-08,HOME,DESK,414.94,10,373.45,10,3734.5,SOUTH,STORE 4,LOYAL,1
TX-2206,2023-10-02,HOME,BED,92.66,10,83.39,7,583.73,WEST,STORE 3,NEW,1
TX-2207,2023-10-22,ELECTRONICS,SMARTPHONE,702.75,0,702.75,9,6324.75,NORTH,STORE 2,NEW,0
TX-2208,2023-01-20,CLOTHING,SHOES,405.29,15,344.5,2,689.0,SOUTH,STORE 4,VIP,1
TX-2209,2022-04-06,HOME,DESK,473.8,0,473.8,9,4264.2,WEST,STORE 1,NEW,0
TX-2210,2022-04-21,FOOD,CHEESE,207.48,10,186.73,6,1120.38,NORTH,STORE 3,LOYAL,1
TX-2211,2023-05-13,CLOTHING,JACKET,123.18,5,117.02,8,936.16,NORTH,STORE 5,RETURNING,1
TX-2212,2022-05-30,CLOTHING,DRESS,572.52,20,458.02,10,4580.2,WEST,STORE 1,LOYAL,1
TX-2213,2023-03-17,FOOD,MILK,63.54,15,54.01,1,54.01,WEST,STORE 3,LOYAL,1
TX-2214,2022-06-30,ELECTRONICS,SMARTPHONE,78.57,20,62.85999999999999,7,440.02,NORTH,STORE 3,VIP,1
TX-2215,2023-03-06,BEAUTY,MAKEUP,672.95,5,639.3000000000001,5,3196.5,SOUTH,STORE 1,NEW,1
TX-2216,2022-12-17,HOME,LAMP,206.62,15,175.63,7,1229.41,WEST,STORE 4,RETURNING,1
TX-2217,2023-03-24,HOME,CHAIR,395.25,0,395.25,1,395.25,SOUTH,STORE 1,RETURNING,0
TX-2218,2023-11-12,HOME,SOFA,159.0,0,159.0,8,1272.0,SOUTH,STORE 4,LOYAL,0
TX-2219,2023-11-22,FOOD,EGGS,525.48,15,446.66,1,446.66,WEST,STORE 2,VIP,1
TX-2220,2023-08-16,ELECTRONICS,LAPTOP,226.44,10,203.8,4,815.2,WEST,STORE 5,RETURNING,1
TX-2221,2023-01-22,CLOTHING,DRESS,217.67,0,217.67,4,870.68,NORTH,STORE 3,LOYAL,0
TX-2222,2022-11-06,HOME,CHAIR,820.86,5,779.82,2,1559.64,WEST,STORE 4,VIP,1
TX-2223,2022-12-27,HOME,CHAIR,431.59,5,410.01,6,2460.06,NORTH,STORE 2,VIP,1
TX-2224,2023-01-18,CLOTHING,SHOES,598.94,20,479.15,9,4312.35,WEST,STORE 4,LOYAL,1
TX-2225,2023-11-07,FOOD,EGGS,705.07,15,599.3100000000001,2,1198.62,NORTH,STORE 1,NEW,1
TX-2226,2022-01-17,BEAUTY,HAIRCARE,112.64,15,95.74,10,957.4,NORTH,STORE 4,NEW,1
TX-2227,2022-10-24,FOOD,MILK,230.65,20,184.52,8,1476.16,WEST,STORE 1,RETURNING,1
TX-2228,2023-04-26,ELECTRONICS,TABLET,967.94,0,967.94,8,7743.52,WEST,STORE 4,NEW,0
TX-2229,2022-08-18,BEAUTY,SKINCARE,274.93,0,274.93,5,1374.65,EAST,STORE 4,RETURNING,0
TX-2230,2023-03-01,ELECTRONICS,LAPTOP,35.98,10,32.379999999999995,6,194.28,EAST,STORE 3,RETURNING,1
TX-2231,2023-03-17,CLOTHING,SHOES,973.76,0,973.76,4,3895.04,WEST,STORE 1,VIP,0
TX-2232,2023-10-14,FOOD,MILK,409.09,0,409.09,6,2454.54,SOUTH,STORE 4,RETURNING,0
TX-2233,2023-12-29,CLOTHING,SHOES,127.19,0,127.19,10,1271.9,WEST,STORE 3,RETURNING,0
TX-2234,2022-07-28,ELECTRONICS,LAPTOP,35.38,10,31.840000000000003,1,31.84,SOUTH,STORE 1,NEW,1
TX-2235,2023-01-27,ELECTRONICS,SMARTPHONE,983.58,0,983.58,6,5901.48,SOUTH,STORE 2,RETURNING,0
TX-2236,2022-07-18,BEAUTY,MAKEUP,729.05,0,729.05,7,5103.35,EAST,STORE 1,LOYAL,0
TX-2237,2022-05-28,ELECTRONICS,CAMERA,868.27,0,868.27,2,1736.54,WEST,STORE 5,NEW,0
TX-2238,2022-05-26,HOME,BED,895.66,20,716.53,2,1433.06,NORTH,STORE 4,LOYAL,1
TX-2239,2022-08-01,FOOD,BREAD,496.13,15,421.71,1,421.71,WEST,STORE 1,VIP,1
TX-2240,2022-03-20,CLOTHING,JACKET,381.5,0,381.5,6,2289.0,WEST,STORE 2,RETURNING,0
TX-2241,2022-01-11,CLOTHING,SHOES,634.9,5,603.15,1,603.15,NORTH,STORE 3,LOYAL,1
TX-2242,2023-09-21,BEAUTY,NAILCARE,14.96,10,13.46,9,121.14,EAST,STORE 1,RETURNING,1
TX-2243,2022-01-31,BEAUTY,PERFUME,522.81,0,522.81,3,1568.43,SOUTH,STORE 3,NEW,0
TX-2244,2022-01-31,HOME,LAMP,227.56,0,227.56,3,682.68,EAST,STORE 3,VIP,0
TX-2245,2022-04-05,HOME,CHAIR,655.41,0,655.41,8,5243.28,WEST,STORE 4,VIP,0
TX-2246,2022-09-14,CLOTHING,JEANS,690.19,0,690.19,5,3450.95,WEST,STORE 1,LOYAL,0
TX-2247,2022-07-30,FOOD,CHEESE,884.03,10,795.63,7,5569.41,EAST,STORE 3,NEW,1
TX-2248,2023-01-28,FOOD,MILK,571.47,0,571.47,6,3428.82,NORTH,STORE 4,RETURNING,0
TX-2249,2023-06-08,HOME,CHAIR,415.71,0,415.71,10,4157.1,EAST,STORE 4,NEW,0
TX-2250,2022-07-04,HOME,DESK,792.99,15,674.04,6,4044.24,SOUTH,STORE 1,RETURNING,1
TX-2251,2023-01-16,HOME,LAMP,781.72,15,664.46,2,1328.92,NORTH,STORE 3,NEW,1
TX-2252,2022-12-03,CLOTHING,JACKET,571.79,5,543.1999999999999,6,3259.2,SOUTH,STORE 5,NEW,1
TX-2253,2022-10-18,BEAUTY,MAKEUP,531.99,10,478.79,2,957.58,EAST,STORE 5,NEW,1
TX-2254,2023-10-24,FOOD,CHEESE,324.61,20,259.69,6,1558.14,SOUTH,STORE 2,NEW,1
TX-2255,2023-05-21,FOOD,BREAD,990.36,0,990.36,7,6932.52,NORTH,STORE 1,VIP,0
TX-2256,2023-09-08,HOME,CHAIR,389.03,15,330.67999999999995,10,3306.8,NORTH,STORE 3,NEW,1
TX-2257,2023-08-13,ELECTRONICS,HEADPHONES,291.52,0,291.52,7,2040.64,NORTH,STORE 5,NEW,0
TX-2258,2023-10-23,ELECTRONICS,LAPTOP,475.19,20,380.15,7,2661.05,EAST,STORE 3,LOYAL,1
TX-2259,2022-12-21,FOOD,BREAD,560.89,5,532.85,6,3197.1,WEST,STORE 5,NEW,1
TX-2260,2022-11-02,FOOD,CHEESE,850.19,0,850.19,2,1700.38,EAST,STORE 5,NEW,0
TX-2261,2022-08-18,ELECTRONICS,LAPTOP,147.35,0,147.35,6,884.1,WEST,STORE 2,RETURNING,0
TX-2262,2022-07-15,HOME,CHAIR,989.67,0,989.67,1,989.67,EAST,STORE 1,NEW,0
TX-2263,2022-11-08,ELECTRONICS,TABLET,336.04,0,336.04,10,3360.4,WEST,STORE 3,RETURNING,0
TX-2264,2023-08-21,FOOD,BREAD,135.03,10,121.53,3,364.59,WEST,STORE 4,NEW,1
TX-2265,2023-06-25,CLOTHING,SHOES,483.15,0,483.15,8,3865.2,EAST,STORE 3,VIP,0
TX-2266,2022-04-05,HOME,BED,714.27,0,714.27,6,4285.62,SOUTH,STORE 2,NEW,0
TX-2267,2023-05-22,ELECTRONICS,SMARTPHONE,23.0,5,21.85,4,87.4,WEST,STORE 4,RETURNING,1
TX-2268,2022-04-18,HOME,LAMP,815.86,15,693.48,9,6241.32,EAST,STORE 3,VIP,1
TX-2269,2022-06-07,BEAUTY,PERFUME,914.98,20,731.98,4,2927.92,EAST,STORE 4,VIP,1
TX-2270,2023-09-28,BEAUTY,MAKEUP,782.22,0,782.22,4,3128.88,NORTH,STORE 3,VIP,0
TX-2271,2023-12-04,HOME,CHAIR,651.9,0,651.9,3,1955.7,WEST,STORE 1,NEW,0
TX-2272,2022-01-17,FOOD,MILK,274.09,0,274.09,8,2192.72,WEST,STORE 3,LOYAL,0
TX-2273,2023-07-18,ELECTRONICS,TABLET,437.16,10,393.44000000000005,3,1180.32,WEST,STORE 5,VIP,1
TX-2274,2022-12-08,ELECTRONICS,HEADPHONES,279.86,0,279.86,2,559.72,NORTH,STORE 4,VIP,0
TX-2275,2022-10-29,CLOTHING,JACKET,184.88,0,184.88,5,924.4,WEST,STORE 5,VIP,0
TX-2276,2023-11-29,ELECTRONICS,SMARTPHONE,959.38,10,863.44,4,3453.76,NORTH,STORE 1,NEW,1
TX-2277,2022-09-30,CLOTHING,T-SHIRT,536.81,5,509.97,5,2549.85,SOUTH,STORE 5,VIP,1
TX-2278,2023-02-07,ELECTRONICS,SMARTPHONE,736.59,20,589.27,5,2946.35,WEST,STORE 2,RETURNING,1
TX-2279,2022-07-28,HOME,BED,708.79,10,637.91,5,3189.55,NORTH,STORE 1,RETURNING,1
TX-2280,2023-12-19,BEAUTY,HAIRCARE,741.7,0,741.7,4,2966.8,SOUTH,STORE 3,NEW,0
TX-2281,2022-07-11,HOME,DESK,150.42,0,150.42,1,150.42,WEST,STORE 4,LOYAL,0
TX-2282,2022-07-01,HOME,SOFA,179.02,5,170.07000000000002,1,170.07,EAST,STORE 4,NEW,1
TX-2283,2022-09-11,FOOD,BREAD,54.72,20,43.78,1,43.78,EAST,STORE 2,RETURNING,1
TX-2284,2022-05-31,ELECTRONICS,LAPTOP,311.56,10,280.4,6,1682.4,WEST,STORE 4,LOYAL,1
TX-2285,2022-09-21,FOOD,EGGS,370.65,10,333.59,1,333.59,EAST,STORE 3,LOYAL,1
TX-2286,2023-11-11,BEAUTY,HAIRCARE,121.63,20,97.3,9,875.7,NORTH,STORE 2,VIP,1
TX-2287,2022-08-14,CLOTHING,DRESS,502.85,15,427.42,4,1709.68,WEST,STORE 3,RETURNING,1
TX-2288,2022-04-02,CLOTHING,JACKET,642.35,0,642.35,5,3211.75,WEST,STORE 5,RETURNING,0
TX-2289,2023-11-27,HOME,BED,397.12,0,397.12,7,2779.84,EAST,STORE 3,RETURNING,0
TX-2290,2023-08-17,BEAUTY,SKINCARE,835.83,0,835.83,2,1671.66,WEST,STORE 4,LOYAL,0
TX-2291,2022-04-23,ELECTRONICS,HEADPHONES,927.96,10,835.1600000000001,3,2505.48,WEST,STORE 2,LOYAL,1
TX-2292,2023-07-26,CLOTHING,DRESS,491.96,0,491.96,2,983.92,EAST,STORE 1,VIP,0
TX-2293,2022-08-11,HOME,CHAIR,132.2,0,132.2,8,1057.6,EAST,STORE 1,VIP,0
TX-2294,2023-11-08,ELECTRONICS,LAPTOP,258.92,0,258.92,6,1553.52,EAST,STORE 5,RETURNING,0
TX-2295,2022-10-05,CLOTHING,JEANS,437.73,5,415.84,2,831.68,EAST,STORE 2,NEW,1
TX-2296,2022-12-30,CLOTHING,JACKET,428.34,0,428.34,2,856.68,EAST,STORE 3,LOYAL,0
TX-2297,2023-08-01,FOOD,EGGS,806.34,5,766.02,3,2298.06,SOUTH,STORE 3,RETURNING,1
TX-2298,2023-07-22,CLOTHING,DRESS,311.95,5,296.35,5,1481.75,WEST,STORE 5,RETURNING,1
TX-2299,2023-03-24,ELECTRONICS,SMARTPHONE,531.31,5,504.74,6,3028.44,EAST,STORE 4,LOYAL,1
TX-2300,2023-04-23,FOOD,CHEESE,466.67,20,373.34,9,3360.06,NORTH,STORE 4,NEW,1
TX-2301,2022-05-24,BEAUTY,SKINCARE,788.77,0,788.77,10,7887.7,EAST,STORE 2,LOYAL,0
TX-2302,2023-02-07,CLOTHING,JACKET,673.38,0,673.38,8,5387.04,WEST,STORE 1,NEW,0
TX-2303,2022-10-04,ELECTRONICS,TABLET,598.4,0,598.4,5,2992.0,WEST,STORE 3,NEW,0
TX-2304,2023-08-22,BEAUTY,PERFUME,704.56,0,704.56,9,6341.04,SOUTH,STORE 5,VIP,0
TX-2305,2022-08-17,CLOTHING,DRESS,631.96,0,631.96,1,631.96,WEST,STORE 5,RETURNING,0
TX-2306,2022-03-10,ELECTRONICS,SMARTPHONE,607.75,0,607.75,2,1215.5,NORTH,STORE 2,RETURNING,0
TX-2307,2023-05-01,ELECTRONICS,CAMERA,449.38,5,426.91,1,426.91,NORTH,STORE 3,VIP,1
TX-2308,2022-07-08,CLOTHING,SHOES,267.67,5,254.29,10,2542.9,WEST,STORE 5,NEW,1
TX-2309,2022-05-30,ELECTRONICS,SMARTPHONE,150.27,5,142.76000000000002,4,571.04,SOUTH,STORE 5,RETURNING,1
TX-2310,2023-05-07,HOME,BED,670.86,5,637.32,10,6373.2,WEST,STORE 3,LOYAL,1
TX-2311,2023-01-31,ELECTRONICS,HEADPHONES,422.73,5,401.59,7,2811.13,SOUTH,STORE 1,LOYAL,1
TX-2312,2022-05-04,BEAUTY,HAIRCARE,20.91,0,20.91,5,104.55,NORTH,STORE 5,VIP,0
TX-2313,2022-12-30,CLOTHING,JACKET,883.6,0,883.6,8,7068.8,EAST,STORE 1,RETURNING,0
TX-2314,2023-05-28,BEAUTY,MAKEUP,355.35,0,355.35,9,3198.15,WEST,STORE 5,NEW,0
TX-2315,2023-11-03,CLOTHING,DRESS,659.37,0,659.37,10,6593.7,EAST,STORE 4,RETURNING,0
TX-2316,2023-11-06,HOME,DESK,77.53,10,69.78,8,558.24,WEST,STORE 4,RETURNING,1
TX-2317,2023-12-27,BEAUTY,NAILCARE,266.63,0,266.63,6,1599.78,EAST,STORE 5,VIP,0
TX-2318,2022-02-16,ELECTRONICS,SMARTPHONE,239.39,20,191.51,2,383.02,WEST,STORE 4,LOYAL,1
TX-2319,2022-08-26,CLOTHING,T-SHIRT,900.8,0,900.8,3,2702.4,WEST,STORE 4,NEW,0
TX-2320,2023-09-19,HOME,SOFA,47.04,0,47.04,2,94.08,WEST,STORE 3,NEW,0
TX-2321,2022-11-25,ELECTRONICS,HEADPHONES,383.85,5,364.66,10,3646.6,SOUTH,STORE 2,LOYAL,1
TX-2322,2023-03-25,HOME,LAMP,209.18,0,209.18,3,627.54,WEST,STORE 5,RETURNING,0
TX-2323,2023-08-20,ELECTRONICS,LAPTOP,211.5,10,190.35,3,571.05,NORTH,STORE 3,VIP,1
TX-2324,2023-07-14,ELECTRONICS,TABLET,193.45,10,174.11,9,1566.99,WEST,STORE 2,RETURNING,1
TX-2325,2023-05-01,BEAUTY,SKINCARE,362.92,5,344.77000000000004,9,3102.93,SOUTH,STORE 1,VIP,1
TX-2326,2023-10-03,FOOD,BREAD,573.46,5,544.7900000000001,3,1634.37,EAST,STORE 1,NEW,1
TX-2327,2022-08-25,ELECTRONICS,CAMERA,545.13,5,517.87,1,517.87,SOUTH,STORE 3,LOYAL,1
TX-2328,2023-12-22,HOME,SOFA,873.72,20,698.98,3,2096.94,EAST,STORE 1,RETURNING,1
TX-2329,2023-06-15,BEAUTY,NAILCARE,319.12,10,287.21,10,2872.1,NORTH,STORE 5,NEW,1
TX-2330,2023-04-28,HOME,SOFA,41.95,20,33.56,7,234.92,EAST,STORE 2,LOYAL,1
TX-2331,2022-03-02,CLOTHING,JEANS,551.62,0,551.62,6,3309.72,NORTH,STORE 2,VIP,0
TX-2332,2023-08-01,BEAUTY,PERFUME,352.39,10,317.15,2,634.3,WEST,STORE 5,NEW,1
TX-2333,2023-05-06,CLOTHING,DRESS,726.1,15,617.1800000000001,2,1234.36,NORTH,STORE 4,RETURNING,1
TX-2334,2022-12-25,FOOD,CHEESE,310.38,20,248.3,4,993.2,NORTH,STORE 1,NEW,1
TX-2335,2022-07-20,BEAUTY,NAILCARE,861.69,20,689.35,1,689.35,WEST,STORE 1,VIP,1
TX-2336,2023-01-22,CLOTHING,JACKET,704.32,0,704.32,9,6338.88,SOUTH,STORE 1,VIP,0
TX-2337,2023-09-23,HOME,BED,201.71,0,201.71,7,1411.97,NORTH,STORE 2,RETURNING,0
TX-2338,2023-08-26,ELECTRONICS,SMARTPHONE,418.93,20,335.14,9,3016.26,NORTH,STORE 1,RETURNING,1
TX-2339,2022-02-28,ELECTRONICS,LAPTOP,135.45,0,135.45,3,406.35,EAST,STORE 1,LOYAL,0
TX-2340,2023-09-09,CLOTHING,DRESS,138.42,0,138.42,7,968.94,WEST,STORE 1,NEW,0
TX-2341,2022-09-14,BEAUTY,MAKEUP,499.98,0,499.98,6,2999.88,SOUTH,STORE 4,LOYAL,0
TX-2342,2023-07-19,HOME,LAMP,531.58,0,531.58,5,2657.9,EAST,STORE 5,NEW,0
TX-2343,2022-12-21,FOOD,FRUIT,491.35,0,491.35,2,982.7,SOUTH,STORE 2,RETURNING,0
TX-2344,2023-07-21,CLOTHING,T-SHIRT,378.67,15,321.87,3,965.61,NORTH,STORE 2,VIP,1
TX-2345,2023-04-10,ELECTRONICS,LAPTOP,503.92,0,503.92,1,503.92,EAST,STORE 3,VIP,0
TX-2346,2022-03-28,ELECTRONICS,TABLET,856.03,5,813.23,7,5692.61,WEST,STORE 1,VIP,1
TX-2347,2023-03-31,ELECTRONICS,SMARTPHONE,213.67,15,181.62,3,544.86,WEST,STORE 5,NEW,1
TX-2348,2022-11-09,ELECTRONICS,CAMERA,765.37,20,612.3,1,612.3,EAST,STORE 3,RETURNING,1
TX-2349,2022-01-29,HOME,CHAIR,439.74,15,373.78,7,2616.46,NORTH,STORE 1,VIP,1
TX-2350,2023-11-26,HOME,CHAIR,468.87,5,445.43,10,4454.3,EAST,STORE 2,VIP,1
TX-2351,2022-09-01,CLOTHING,T-SHIRT,287.89,0,287.89,5,1439.45,NORTH,STORE 2,LOYAL,0
TX-2352,2023-08-08,FOOD,BREAD,619.39,0,619.39,6,3716.34,EAST,STORE 3,NEW,0
TX-2353,2022-11-11,BEAUTY,SKINCARE,837.64,5,795.76,3,2387.28,WEST,STORE 4,NEW,1
TX-2354,2022-01-10,FOOD,BREAD,966.23,10,869.61,8,6956.88,SOUTH,STORE 4,NEW,1
TX-2355,2022-03-23,HOME,CHAIR,555.93,20,444.74,2,889.48,WEST,STORE 2,LOYAL,1
TX-2356,2022-10-10,HOME,DESK,135.95,0,135.95,3,407.85,SOUTH,STORE 5,NEW,0
TX-2357,2022-04-28,ELECTRONICS,SMARTPHONE,687.6,0,687.6,8,5500.8,EAST,STORE 1,RETURNING,0
TX-2358,2022-09-23,HOME,SOFA,681.6,0,681.6,6,4089.6,NORTH,STORE 5,RETURNING,0
TX-2359,2022-04-22,ELECTRONICS,CAMERA,449.37,0,449.37,9,4044.33,NORTH,STORE 2,RETURNING,0
TX-2360,2023-08-08,HOME,DESK,80.68,0,80.68,7,564.76,EAST,STORE 2,NEW,0
TX-2361,2023-09-14,HOME,BED,975.35,0,975.35,6,5852.1,WEST,STORE 3,NEW,0
TX-2362,2023-01-13,ELECTRONICS,TABLET,931.01,20,744.81,10,7448.1,NORTH,STORE 1,RETURNING,1
TX-2363,2022-11-17,BEAUTY,NAILCARE,785.63,15,667.79,6,4006.74,SOUTH,STORE 4,NEW,1
TX-2364,2022-06-03,FOOD,BREAD,955.63,20,764.5,4,3058.0,WEST,STORE 5,NEW,1
TX-2365,2023-06-25,ELECTRONICS,CAMERA,477.61,0,477.61,9,4298.49,WEST,STORE 3,LOYAL,0
TX-2366,2023-08-13,HOME,LAMP,335.4,15,285.09,6,1710.54,SOUTH,STORE 4,LOYAL,1
TX-2367,2022-04-29,CLOTHING,JACKET,735.47,10,661.9200000000001,7,4633.44,EAST,STORE 1,LOYAL,1
TX-2368,2023-06-02,ELECTRONICS,TABLET,656.8,0,656.8,10,6568.0,SOUTH,STORE 4,VIP,0
TX-2369,2023-08-07,CLOTHING,SHOES,252.49,20,201.99,7,1413.93,SOUTH,STORE 5,LOYAL,1
TX-2370,2022-10-21,HOME,BED,126.78,10,114.1,7,798.7,WEST,STORE 5,RETURNING,1
TX-2371,2023-05-22,CLOTHING,JEANS,877.64,0,877.64,1,877.64,SOUTH,STORE 1,VIP,0
TX-2372,2023-07-22,FOOD,BREAD,135.13,0,135.13,1,135.13,WEST,STORE 1,RETURNING,0
TX-2373,2022-05-16,BEAUTY,NAILCARE,919.44,15,781.5200000000001,7,5470.64,EAST,STORE 2,VIP,1
TX-2374,2023-07-25,CLOTHING,DRESS,127.84,15,108.66,6,651.96,NORTH,STORE 1,NEW,1
TX-2375,2022-12-30,FOOD,CHEESE,634.52,15,539.3399999999999,7,3775.38,EAST,STORE 4,RETURNING,1
TX-2376,2022-07-07,BEAUTY,NAILCARE,92.95,0,92.95,1,92.95,EAST,STORE 4,VIP,0
TX-2377,2023-03-26,CLOTHING,SHOES,725.31,5,689.04,5,3445.2,NORTH,STORE 2,LOYAL,1
TX-2378,2022-12-16,ELECTRONICS,CAMERA,522.5,5,496.38,9,4467.42,WEST,STORE 3,LOYAL,1
TX-2379,2022-11-23,CLOTHING,JEANS,51.52,10,46.370000000000005,4,185.48,WEST,STORE 5,LOYAL,1
TX-2380,2023-09-23,HOME,SOFA,353.87,5,336.18,3,1008.54,NORTH,STORE 3,LOYAL,1
TX-2381,2023-03-26,CLOTHING,JEANS,295.59,0,295.59,5,1477.95,NORTH,STORE 2,LOYAL,0
TX-2382,2022-04-09,CLOTHING,SHOES,840.4,10,756.36,3,2269.08,NORTH,STORE 5,NEW,1
TX-2383,2023-07-05,CLOTHING,T-SHIRT,493.48,10,444.13,1,444.13,EAST,STORE 2,LOYAL,1
TX-2384,2023-03-13,FOOD,FRUIT,134.92,5,128.17,8,1025.36,EAST,STORE 1,NEW,1
TX-2385,2023-03-19,FOOD,EGGS,96.0,20,76.8,3,230.4,EAST,STORE 1,LOYAL,1
TX-2386,2022-03-22,CLOTHING,T-SHIRT,333.84,15,283.76,9,2553.84,EAST,STORE 3,VIP,1
TX-2387,2023-06-10,ELECTRONICS,TABLET,893.35,0,893.35,1,893.35,WEST,STORE 1,LOYAL,0
TX-2388,2023-07-26,ELECTRONICS,LAPTOP,253.45,0,253.45,10,2534.5,WEST,STORE 2,RETURNING,0
TX-2389,2023-04-27,CLOTHING,JACKET,815.73,15,693.37,8,5546.96,EAST,STORE 2,RETURNING,1
TX-2390,2022-04-01,BEAUTY,MAKEUP,13.17,15,11.19,2,22.38,WEST,STORE 5,RETURNING,1
TX-2391,2022-07-02,ELECTRONICS,HEADPHONES,691.1,15,587.4300000000001,10,5874.3,WEST,STORE 5,RETURNING,1
TX-2392,2022-12-24,FOOD,FRUIT,660.37,15,561.31,3,1683.93,EAST,STORE 2,LOYAL,1
TX-2393,2023-05-12,FOOD,CHEESE,601.86,0,601.86,9,5416.74,WEST,STORE 3,NEW,0
TX-2394,2022-04-26,HOME,DESK,969.67,0,969.67,6,5818.02,SOUTH,STORE 4,NEW,0
TX-2395,2023-04-21,HOME,SOFA,354.1,10,318.69000000000005,7,2230.83,SOUTH,STORE 4,VIP,1
TX-2396,2023-02-26,CLOTHING,T-SHIRT,298.02,10,268.22,9,2413.98,SOUTH,STORE 4,NEW,1
TX-2397,2022-11-27,HOME,BED,417.12,0,417.12,8,3336.96,WEST,STORE 4,LOYAL,0
TX-2398,2022-10-02,FOOD,MILK,346.44,0,346.44,1,346.44,EAST,STORE 4,VIP,0
TX-2399,2023-08-10,CLOTHING,SHOES,214.14,15,182.02,2,364.04,EAST,STORE 2,NEW,1
TX-2400,2022-01-22,FOOD,BREAD,782.63,15,665.24,6,3991.44,EAST,STORE 5,NEW,1
TX-2401,2022-02-20,BEAUTY,MAKEUP,368.48,20,294.78000000000003,4,1179.12,SOUTH,STORE 5,VIP,1
TX-2402,2022-08-23,HOME,LAMP,911.55,0,911.55,6,5469.3,WEST,STORE 2,RETURNING,0
TX-2403,2022-02-06,ELECTRONICS,CAMERA,111.5,0,111.5,7,780.5,WEST,STORE 1,RETURNING,0
TX-2404,2022-11-05,ELECTRONICS,SMARTPHONE,635.24,20,508.19,4,2032.76,NORTH,STORE 3,NEW,1
TX-2405,2023-01-22,FOOD,MILK,820.11,10,738.1,5,3690.5,NORTH,STORE 1,NEW,1
TX-2406,2023-12-22,FOOD,BREAD,24.59,0,24.59,9,221.31,SOUTH,STORE 1,VIP,0
TX-2407,2023-09-13,HOME,BED,430.9,0,430.9,1,430.9,EAST,STORE 3,VIP,0
TX-2408,2022-04-13,HOME,CHAIR,476.69,5,452.86,5,2264.3,WEST,STORE 1,RETURNING,1
TX-2409,2023-07-29,HOME,DESK,291.58,5,277.0,9,2493.0,SOUTH,STORE 4,NEW,1
TX-2410,2023-02-08,HOME,CHAIR,717.43,5,681.56,8,5452.48,SOUTH,STORE 5,NEW,1
TX-2411,2022-08-26,FOOD,EGGS,482.04,20,385.63,2,771.26,EAST,STORE 3,RETURNING,1
TX-2412,2023-10-08,ELECTRONICS,LAPTOP,565.28,0,565.28,4,2261.12,WEST,STORE 5,RETURNING,0
TX-2413,2022-05-25,FOOD,FRUIT,839.69,0,839.69,9,7557.21,SOUTH,STORE 1,VIP,0
TX-2414,2023-02-26,HOME,BED,835.98,20,668.78,1,668.78,EAST,STORE 5,VIP,1
TX-2415,2022-01-06,HOME,LAMP,757.49,0,757.49,8,6059.92,WEST,STORE 3,RETURNING,0
TX-2416,2023-04-18,FOOD,FRUIT,559.26,5,531.3,2,1062.6,NORTH,STORE 4,NEW,1
TX-2417,2022-05-11,ELECTRONICS,SMARTPHONE,524.74,20,419.79,2,839.58,SOUTH,STORE 2,VIP,1
TX-2418,2022-04-27,ELECTRONICS,HEADPHONES,500.23,5,475.22,9,4276.98,WEST,STORE 2,VIP,1
TX-2419,2022-01-10,HOME,SOFA,441.12,10,397.01,5,1985.05,EAST,STORE 5,LOYAL,1
TX-2420,2023-01-16,BEAUTY,MAKEUP,150.1,10,135.09,9,1215.81,SOUTH,STORE 5,LOYAL,1
TX-2421,2023-09-12,HOME,DESK,468.25,0,468.25,6,2809.5,SOUTH,STORE 2,VIP,0
TX-2422,2022-11-22,FOOD,MILK,158.85,0,158.85,2,317.7,NORTH,STORE 3,RETURNING,0
TX-2423,2023-12-12,ELECTRONICS,CAMERA,464.01,10,417.61,2,835.22,NORTH,STORE 5,VIP,1
TX-2424,2022-06-10,ELECTRONICS,TABLET,639.98,0,639.98,4,2559.92,EAST,STORE 1,RETURNING,0
TX-2425,2022-10-19,FOOD,FRUIT,732.03,0,732.03,6,4392.18,WEST,STORE 3,RETURNING,0
TX-2426,2023-08-30,CLOTHING,T-SHIRT,733.35,0,733.35,5,3666.75,SOUTH,STORE 3,NEW,0
TX-2427,2023-06-19,BEAUTY,HAIRCARE,336.86,0,336.86,10,3368.6,EAST,STORE 5,VIP,0
TX-2428,2022-06-22,ELECTRONICS,SMARTPHONE,989.2,5,939.74,2,1879.48,SOUTH,STORE 2,RETURNING,1
TX-2429,2022-01-01,HOME,SOFA,896.99,5,852.14,1,852.14,SOUTH,STORE 5,VIP,1
TX-2430,2023-11-12,FOOD,EGGS,309.53,5,294.04999999999995,2,588.1,SOUTH,STORE 5,VIP,1
TX-2431,2023-01-30,FOOD,EGGS,318.64,10,286.78,9,2581.02,EAST,STORE 5,NEW,1
