transaction_id,date,category,product,base_price,discount_pct,final_price,quantity,total_amount,region,store,customer_type
TX-2452,2022-08-12,Food,Eggs,41.13,5,39.07,2,78.14,South,Store 4,Returning
TX-2453,2023-08-24,Home,Bed,568.13,15,482.90999999999997,10,4829.1,North,Store 3,New
TX-2454,2023-01-03,Electronics,Smartphone,427.19,0,427.19,6,2563.14,East,Store 1,Returning
TX-2455,2022-11-10,Clothing,Jacket,551.31,10,496.17999999999995,1,496.18,West,Store 5,VIP
TX-2456,2023-08-13,Food,Cheese,478.84,5,454.9,4,1819.6,East,Store 3,Loyal
TX-2457,2023-11-26,Food,Eggs,49.73,20,39.78,4,159.12,North,Store 4,VIP
TX-2458,2022-10-03,Beauty,Haircare,597.15,10,537.43,3,1612.29,South,Store 3,Returning
TX-2459,2022-05-23,Clothing,Dress,790.68,20,632.54,1,632.54,North,Store 3,Returning
TX-2460,2022-12-21,Food,Cheese,173.69,0,173.69,1,173.69,South,Store 2,Returning
TX-2461,2022-11-11,Electronics,Smartphone,243.82,0,243.82,4,975.28,West,Store 1,Returning
TX-2462,2023-12-03,Beauty,Skincare,14.9,10,13.41,3,40.23,East,Store 1,VIP
TX-2463,2023-12-05,Food,Milk,913.7,5,868.01,7,6076.07,West,Store 2,New
TX-2464,2022-05-12,Home,Lamp,405.88,10,365.28999999999996,6,2191.74,East,Store 4,VIP
TX-2465,2022-03-15,Home,Desk,673.18,20,538.54,10,5385.4,North,Store 2,Returning
TX-2466,2022-08-29,Home,Bed,346.45,0,346.45,1,346.45,West,Store 1,Returning
TX-2467,2023-05-27,Clothing,T-shirt,219.12,15,186.25,7,1303.75,North,Store 3,VIP
TX-2468,2022-07-04,Food,Milk,292.11,5,277.5,7,1942.5,West,Store 1,Loyal
TX-2469,2022-07-03,Clothing,Jacket,685.52,15,582.6899999999999,2,1165.38,West,Store 1,Loyal
TX-2470,2022-04-14,Food,Bread,169.27,5,160.81,3,482.43,West,Store 4,New
TX-2471,2023-11-01,Food,Cheese,773.65,10,696.28,5,3481.4,West,Store 3,New
TX-2472,2023-04-07,Beauty,Skincare,783.19,5,744.0300000000001,6,4464.18,East,Store 1,Returning
TX-2473,2023-06-29,Food,Bread,158.88,5,150.94,6,905.64,East,Store 2,VIP
TX-2474,2022-02-19,Food,Eggs,49.45,10,44.5,8,356.0,West,Store 3,New
TX-2475,2023-12-04,Home,Bed,431.45,0,431.45,5,2157.25,North,Store 5,Loyal
TX-2476,2022-10-28,Home,Desk,27.34,0,27.34,6,164.04,East,Store 1,New
TX-2477,2022-02-07,Beauty,Haircare,256.14,15,217.71999999999997,2,435.44,North,Store 2,Returning
TX-2478,2023-05-21,Food,Eggs,351.93,0,351.93,8,2815.44,South,Store 5,VIP
TX-2479,2022-03-20,Home,Bed,47.9,0,47.9,10,479.0,North,Store 4,New
TX-2480,2023-10-15,Home,Desk,406.73,0,406.73,3,1220.19,East,Store 1,VIP
TX-2481,2022-07-16,Beauty,Skincare,994.97,10,895.47,10,8954.7,South,Store 1,Loyal
TX-2482,2023-04-30,Clothing,Jacket,282.04,10,253.84000000000003,3,761.52,East,Store 5,New
TX-2483,2023-02-13,Clothing,Dress,279.95,15,237.95999999999998,7,1665.72,South,Store 1,VIP
TX-2484,2022-05-13,Home,Bed,467.82,0,467.82,6,2806.92,North,Store 2,Returning
TX-2485,2023-12-28,Home,Lamp,73.09,15,62.13,5,310.65,West,Store 5,VIP
TX-2486,2023-09-02,Home,Chair,395.15,0,395.15,9,3556.35,North,Store 3,Loyal
TX-2487,2022-12-21,Food,Milk,467.33,15,397.23,8,3177.84,South,Store 5,Returning
TX-2488,2023-02-04,Home,Desk,41.94,0,41.94,10,419.4,North,Store 4,Loyal
TX-2489,2022-08-01,Beauty,Skincare,310.99,0,310.99,6,1865.94,West,Store 4,New
TX-2490,2023-10-02,Beauty,Makeup,628.02,20,502.41999999999996,10,5024.2,West,Store 4,New
TX-2491,2022-10-18,Beauty,Haircare,989.78,0,989.78,7,6928.46,South,Store 4,New
TX-2492,2023-02-10,Clothing,Jeans,992.21,20,793.77,10,7937.7,East,Store 2,Returning
TX-2493,2023-02-15,Beauty,Haircare,358.5,0,358.5,4,1434.0,West,Store 5,Loyal
TX-2494,2023-01-07,Electronics,Tablet,507.28,5,481.91999999999996,9,4337.28,West,Store 2,VIP
TX-2495,2023-04-21,Home,Desk,165.4,10,148.86,3,446.58,West,Store 3,New
TX-2496,2022-12-09,Food,Milk,686.52,5,652.1899999999999,2,1304.38,West,Store 5,VIP
TX-2497,2023-02-25,Clothing,T-shirt,622.69,0,622.69,3,1868.07,North,Store 5,VIP
TX-2498,2022-11-29,Beauty,Makeup,174.79,15,148.57,8,1188.56,North,Store 3,New
TX-2499,2023-09-08,Food,Fruit,516.22,15,438.79,4,1755.16,South,Store 4,Loyal
TX-2500,2022-09-03,Clothing,Jacket,937.77,0,937.77,4,3751.08,East,Store 2,Loyal
TX-2501,2022-02-01,Clothing,Shoes,466.57,5,443.24,4,1772.96,West,Store 2,Returning
TX-2502,2023-05-28,Electronics,Camera,839.5,0,839.5,3,2518.5,South,Store 4,New
TX-2503,2022-02-03,Food,Fruit,995.58,15,846.24,7,5923.68,North,Store 4,Loyal
TX-2504,2023-07-05,Electronics,Camera,650.62,20,520.5,9,4684.5,North,Store 4,VIP
TX-2505,2022-03-03,Home,Desk,830.02,5,788.52,1,788.52,East,Store 4,VIP
TX-2506,2022-05-08,Electronics,Smartphone,848.6,5,806.1700000000001,10,8061.7,North,Store 2,Loyal
TX-2507,2023-11-04,Home,Lamp,913.84,0,913.84,8,7310.72,South,Store 3,New
TX-2508,2023-10-20,Electronics,Headphones,900.2,0,900.2,8,7201.6,South,Store 3,Loyal
TX-2509,2023-12-07,Food,Eggs,789.5,20,631.6,5,3158.0,East,Store 5,New
TX-2510,2022-05-24,Clothing,Shoes,295.55,15,251.22000000000003,4,1004.88,East,Store 5,Loyal
TX-2511,2022-10-26,Home,Lamp,571.96,0,571.96,5,2859.8,West,Store 4,Loyal
TX-2512,2023-12-13,Clothing,Jeans,611.37,20,489.1,7,3423.7,East,Store 2,New
TX-2513,2022-08-05,Beauty,Skincare,156.88,5,149.04,1,149.04,East,Store 3,VIP
TX-2514,2023-09-26,Clothing,Dress,647.41,5,615.04,10,6150.4,East,Store 5,Loyal
TX-2515,2023-05-12,Clothing,Shoes,487.23,0,487.23,8,3897.84,West,Store 1,New
TX-2516,2022-08-19,Home,Lamp,232.07,5,220.47,5,1102.35,North,Store 2,Loyal
TX-2517,2023-04-16,Beauty,Perfume,841.58,15,715.34,9,6438.06,South,Store 2,Loyal
TX-2518,2022-02-03,Food,Bread,952.51,20,762.01,9,6858.09,North,Store 3,New
TX-2519,2022-02-27,Food,Fruit,527.72,0,527.72,4,2110.88,East,Store 2,Returning
TX-2520,2023-12-08,Food,Milk,49.83,0,49.83,10,498.3,East,Store 5,Loyal
TX-2521,2022-07-14,Electronics,Smartphone,527.33,10,474.6,1,474.6,South,Store 2,Returning
TX-2522,2023-08-19,Food,Cheese,107.29,5,101.93,1,101.93,East,Store 1,Returning
TX-2523,2022-04-30,Food,Bread,481.28,0,481.28,2,962.56,South,Store 5,VIP
TX-2524,2023-08-06,Electronics,Camera,435.46,0,435.46,2,870.92,West,Store 2,VIP
TX-2525,2022-09-15,Food,Fruit,278.04,10,250.24,3,750.72,East,Store 5,VIP
TX-2526,2022-10-18,Home,Bed,868.59,15,738.3000000000001,4,2953.2,East,Store 3,Loyal
TX-2527,2023-03-27,Electronics,Smartphone,492.7,0,492.7,6,2956.2,West,Store 4,Returning
TX-2528,2022-03-09,Food,Eggs,103.62,0,103.62,8,828.96,East,Store 5,Returning
TX-2529,2022-04-22,Clothing,Jeans,314.13,0,314.13,5,1570.65,East,Store 5,VIP
TX-2530,2023-12-03,Home,Chair,218.19,20,174.55,3,523.65,East,Store 2,Returning
TX-2531,2023-02-10,Clothing,Jeans,614.02,15,521.92,3,1565.76,East,Store 5,VIP
TX-2532,2023-09-02,Food,Eggs,236.44,0,236.44,5,1182.2,West,Store 3,Loyal
TX-2533,2022-11-10,Home,Bed,830.94,10,747.85,6,4487.1,West,Store 3,VIP
TX-2534,2023-02-07,Food,Bread,764.6,15,649.9100000000001,7,4549.37,North,Store 4,Loyal
TX-2535,2022-05-24,Food,Eggs,29.28,20,23.42,4,93.68,South,Store 3,Loyal
TX-2536,2023-01-18,Electronics,Tablet,433.22,20,346.58000000000004,7,2426.06,East,Store 5,Returning
TX-2537,2022-08-09,Beauty,Nailcare,445.7,0,445.7,5,2228.5,North,Store 1,Returning
TX-2538,2022-11-30,Food,Fruit,475.17,0,475.17,1,475.17,West,Store 4,Returning
TX-2539,2023-09-14,Beauty,Haircare,68.72,5,65.28,1,65.28,East,Store 3,Loyal
TX-2540,2022-10-19,Electronics,Headphones,142.94,20,114.35,2,228.7,East,Store 4,Returning
TX-2541,2022-06-04,Beauty,Skincare,578.35,0,578.35,9,5205.15,North,Store 4,Returning
TX-2542,2023-08-10,Beauty,Skincare,561.11,20,448.89,5,2244.45,North,Store 2,New
TX-2543,2023-12-18,Home,Bed,906.05,5,860.75,8,6886.0,South,Store 2,Loyal
TX-2544,2022-08-22,Food,Eggs,339.68,0,339.68,5,1698.4,East,Store 5,New
TX-2545,2022-05-03,Food,Cheese,402.34,10,362.10999999999996,8,2896.88,North,Store 5,New
TX-2546,2023-01-18,Electronics,Camera,442.83,0,442.83,1,442.83,East,Store 5,VIP
TX-2547,2023-08-12,Home,Sofa,737.09,10,663.38,10,6633.8,North,Store 5,New
TX-2548,2022-06-12,Beauty,Perfume,578.19,20,462.55000000000007,8,3700.4,South,Store 1,VIP
TX-2549,2022-10-11,Food,Cheese,890.46,15,756.8900000000001,3,2270.67,East,Store 1,Returning
TX-2550,2023-08-13,Home,Desk,532.44,0,532.44,7,3727.08,North,Store 4,Loyal
TX-2551,2023-10-01,Food,Bread,18.45,20,14.76,6,88.56,West,Store 2,Loyal
TX-2552,2022-08-17,Beauty,Skincare,537.04,0,537.04,4,2148.16,East,Store 5,Returning
TX-2553,2022-06-01,Clothing,Dress,189.77,0,189.77,1,189.77,North,Store 2,Loyal
TX-2554,2022-12-02,Home,Lamp,661.59,0,661.59,4,2646.36,East,Store 2,VIP
TX-2555,2022-08-27,Clothing,Dress,37.02,5,35.17,8,281.36,North,Store 4,New
TX-2556,2022-08-02,Food,Bread,452.34,10,407.10999999999996,7,2849.77,South,Store 2,VIP
TX-2557,2022-05-08,Electronics,Smartphone,511.64,0,511.64,10,5116.4,North,Store 2,Returning
TX-2558,2023-05-16,Beauty,Skincare,752.19,0,752.19,6,4513.14,West,Store 2,Returning
TX-2559,2023-06-04,Home,Desk,262.73,5,249.59000000000003,2,499.18,West,Store 1,New
TX-2560,2023-03-07,Food,Bread,361.13,0,361.13,5,1805.65,North,Store 4,Loyal
TX-2561,2023-12-20,Electronics,Headphones,877.18,0,877.18,1,877.18,East,Store 3,New
TX-2562,2022-09-12,Clothing,Shoes,19.18,20,15.34,9,138.06,South,Store 2,VIP
TX-2563,2022-02-09,Electronics,Camera,804.36,20,643.49,5,3217.45,East,Store 5,VIP
TX-2564,2022-06-11,Food,Milk,182.89,0,182.89,9,1646.01,South,Store 2,Loyal
TX-2565,2022-06-16,Electronics,Headphones,212.04,0,212.04,7,1484.28,East,Store 3,Loyal
TX-2566,2022-01-27,Home,Sofa,889.93,10,800.9399999999999,1,800.94,South,Store 4,New
TX-2567,2023-01-22,Beauty,Nailcare,178.04,0,178.04,2,356.08,North,Store 3,Returning
TX-2568,2023-03-06,Electronics,Laptop,969.04,0,969.04,8,7752.32,West,Store 5,VIP
TX-2569,2023-09-10,Electronics,Tablet,481.48,10,433.33000000000004,5,2166.65,South,Store 3,Loyal
TX-2570,2023-11-16,Electronics,Headphones,497.87,10,448.08,10,4480.8,South,Store 2,Returning
TX-2571,2022-05-13,Clothing,Jeans,662.62,0,662.62,2,1325.24,West,Store 3,New
TX-2572,2022-08-20,Home,Lamp,732.73,20,586.1800000000001,5,2930.9,East,Store 4,Loyal
TX-2573,2022-05-15,Home,Desk,381.02,20,304.82,3,914.46,North,Store 4,New
TX-2574,2022-07-22,Clothing,T-shirt,151.52,0,151.52,1,151.52,South,Store 2,VIP
TX-2575,2022-01-12,Beauty,Haircare,489.01,5,464.56,6,2787.36,South,Store 5,VIP
TX-2576,2022-08-08,Food,Fruit,270.18,0,270.18,8,2161.44,North,Store 3,Loyal
TX-2577,2022-07-10,Home,Bed,808.92,20,647.14,8,5177.12,West,Store 1,Loyal
TX-2578,2023-06-16,Home,Sofa,784.13,0,784.13,7,5488.91,North,Store 5,Returning
TX-2579,2022-08-21,Food,Bread,129.07,5,122.61999999999999,5,613.1,South,Store 3,Loyal
TX-2580,2023-03-23,Beauty,Perfume,966.63,0,966.63,9,8699.67,South,Store 4,Returning
TX-2581,2023-11-28,Clothing,T-shirt,206.69,20,165.35,6,992.1,South,Store 5,New
TX-2582,2023-06-30,Home,Chair,238.12,0,238.12,9,2143.08,South,Store 3,Returning
TX-2583,2023-11-28,Clothing,Shoes,233.99,0,233.99,3,701.97,West,Store 2,Loyal
TX-2584,2023-02-15,Home,Desk,901.95,0,901.95,7,6313.65,West,Store 4,Loyal
TX-2585,2022-11-04,Electronics,Laptop,258.82,0,258.82,9,2329.38,East,Store 2,New
TX-2586,2023-02-25,Clothing,Jeans,486.12,15,413.2,3,1239.6,South,Store 4,Returning
TX-2587,2023-03-06,Food,Fruit,201.44,0,201.44,6,1208.64,North,Store 2,Loyal
TX-2588,2023-02-16,Electronics,Camera,944.9,15,803.17,3,2409.51,South,Store 4,Returning
TX-2589,2022-10-10,Home,Sofa,640.39,20,512.31,9,4610.79,East,Store 5,New
TX-2590,2023-10-06,Beauty,Haircare,239.86,0,239.86,8,1918.88,East,Store 1,VIP
TX-2591,2022-03-14,Home,Bed,949.99,15,807.49,1,807.49,West,Store 3,New
TX-2592,2023-04-23,Food,Fruit,176.77,0,176.77,8,1414.16,East,Store 2,New
TX-2593,2023-09-10,Beauty,Skincare,248.88,15,211.55,8,1692.4,West,Store 4,New
TX-2594,2022-04-18,Home,Bed,905.68,0,905.68,9,8151.12,East,Store 4,Loyal
TX-2595,2022-03-27,Electronics,Laptop,715.96,0,715.96,8,5727.68,South,Store 5,VIP
TX-2596,2023-08-29,Food,Eggs,112.93,0,112.93,8,903.44,West,Store 5,VIP
TX-2597,2023-09-09,Electronics,Camera,839.82,0,839.82,2,1679.64,North,Store 1,Returning
TX-2598,2023-08-18,Beauty,Haircare,817.13,10,735.42,1,735.42,East,Store 4,VIP
TX-2599,2023-06-20,Electronics,Headphones,815.03,0,815.03,7,5705.21,North,Store 2,Returning
TX-2600,2023-10-08,Home,Sofa,299.35,0,299.35,7,2095.45,North,Store 4,Loyal
TX-2601,2023-12-01,Home,Bed,973.84,0,973.84,4,3895.36,East,Store 4,New
TX-2602,2023-04-15,Home,Lamp,217.29,20,173.82999999999998,9,1564.47,East,Store 4,Loyal
TX-2603,2022-06-26,Food,Bread,340.43,0,340.43,10,3404.3,South,Store 3,Loyal
TX-2604,2022-04-03,Food,Eggs,625.58,20,500.46000000000004,3,1501.38,West,Store 2,Loyal
TX-2605,2023-12-26,Food,Eggs,343.63,0,343.63,8,2749.04,East,Store 2,Returning
TX-2606,2022-01-17,Electronics,Smartphone,586.03,5,556.73,9,5010.57,East,Store 5,Returning
TX-2607,2023-09-26,Electronics,Smartphone,102.43,15,87.07000000000001,10,870.7,West,Store 3,Returning
TX-2608,2022-12-15,Beauty,Skincare,402.79,0,402.79,7,2819.53,North,Store 3,New
TX-2609,2022-08-19,Food,Bread,253.44,0,253.44,3,760.32,East,Store 1,VIP
TX-2610,2023-12-13,Clothing,Jeans,876.38,0,876.38,8,7011.04,South,Store 2,New
TX-2611,2022-09-07,Electronics,Camera,488.44,5,464.02,8,3712.16,West,Store 5,Returning
TX-2612,2022-07-10,Beauty,Nailcare,405.62,20,324.5,10,3245.0,West,Store 3,Loyal
TX-2613,2022-09-27,Food,Eggs,370.87,0,370.87,4,1483.48,East,Store 5,Loyal
TX-2614,2023-12-11,Clothing,Dress,861.35,10,775.21,4,3100.84,South,Store 1,VIP
TX-2615,2022-11-18,Electronics,Camera,235.55,10,211.99,6,1271.94,South,Store 4,Loyal
TX-2616,2022-02-24,Food,Fruit,443.49,0,443.49,10,4434.9,West,Store 1,Returning
TX-2617,2023-07-28,Food,Fruit,653.77,15,555.7,6,3334.2,West,Store 2,New
TX-2618,2022-12-29,Electronics,Tablet,574.06,5,545.3599999999999,1,545.36,West,Store 4,Returning
TX-2619,2022-08-09,Food,Eggs,543.01,0,543.01,5,2715.05,East,Store 2,VIP
TX-2620,2023-07-07,Beauty,Skincare,864.11,20,691.29,10,6912.9,North,Store 3,New
TX-2621,2022-03-14,Beauty,Perfume,534.47,20,427.58000000000004,3,1282.74,South,Store 2,Returning
TX-2622,2022-07-05,Electronics,Headphones,731.38,10,658.24,6,3949.44,North,Store 1,VIP
TX-2623,2023-12-19,Food,Cheese,387.48,0,387.48,8,3099.84,South,Store 3,Returning
TX-2624,2022-11-15,Home,Lamp,710.19,0,710.19,5,3550.95,West,Store 1,Returning
TX-2625,2023-02-16,Clothing,Jeans,357.69,10,321.92,2,643.84,East,Store 4,New
TX-2626,2022-09-21,Electronics,Camera,70.29,0,70.29,9,632.61,North,Store 3,New
TX-2627,2022-01-02,Beauty,Perfume,14.61,20,11.69,7,81.83,East,Store 1,Loyal
TX-2628,2022-03-13,Clothing,Jeans,640.12,0,640.12,8,5120.96,South,Store 5,Returning
TX-2629,2022-04-10,Clothing,Shoes,380.43,20,304.34000000000003,3,913.02,West,Store 2,Returning
TX-2630,2023-04-01,Electronics,Camera,48.39,0,48.39,9,435.51,North,Store 3,Loyal
TX-2631,2022-12-24,Clothing,Shoes,523.3,10,470.96999999999997,2,941.94,West,Store 2,Returning
TX-2632,2022-12-12,Food,Fruit,833.45,0,833.45,8,6667.6,North,Store 5,New
TX-2633,2022-09-10,Home,Lamp,247.06,0,247.06,8,1976.48,South,Store 4,New
TX-2634,2022-03-02,Food,Fruit,107.79,20,86.23,9,776.07,North,Store 3,VIP
TX-2635,2023-07-14,Clothing,Dress,327.11,5,310.75,8,2486.0,South,Store 3,VIP
TX-2636,2023-03-22,Food,Bread,495.56,10,446.0,8,3568.0,North,Store 3,VIP
TX-2637,2023-02-03,Home,Desk,992.36,0,992.36,5,4961.8,North,Store 5,New
TX-2638,2022-04-02,Home,Chair,750.37,10,675.33,10,6753.3,South,Store 3,New
TX-2639,2022-01-29,Electronics,Tablet,391.05,10,351.94,6,2111.64,North,Store 4,Returning
TX-2640,2023-01-15,Electronics,Smartphone,107.66,15,91.50999999999999,3,274.53,South,Store 3,New
TX-2641,2022-07-28,Food,Milk,575.43,0,575.43,10,5754.3,North,Store 1,VIP
TX-2642,2023-12-07,Electronics,Tablet,14.69,20,11.75,4,47.0,East,Store 2,VIP
TX-2643,2022-08-22,Home,Desk,54.31,5,51.59,3,154.77,South,Store 5,Loyal
TX-2644,2023-11-28,Beauty,Skincare,212.83,20,170.26000000000002,5,851.3,West,Store 1,VIP
TX-2645,2023-02-28,Food,Eggs,844.21,15,717.58,4,2870.32,West,Store 3,New
TX-2646,2023-12-11,Food,Bread,699.04,15,594.18,8,4753.44,South,Store 2,New
TX-2647,2022-04-28,Electronics,Smartphone,903.19,0,903.19,8,7225.52,North,Store 2,Loyal
TX-2648,2022-09-20,Food,Eggs,540.9,5,513.85,5,2569.25,East,Store 1,New
TX-2649,2022-07-26,Electronics,Camera,847.99,5,805.59,4,3222.36,South,Store 5,New
TX-2650,2023-05-06,Electronics,Laptop,236.36,0,236.36,7,1654.52,South,Store 1,New
TX-2651,2023-03-23,Beauty,Skincare,443.73,15,377.17,3,1131.51,West,Store 5,New
TX-2652,2023-05-31,Clothing,Jeans,727.66,20,582.13,1,582.13,North,Store 2,Loyal
TX-2653,2022-09-14,Clothing,Dress,467.42,0,467.42,1,467.42,West,Store 4,Returning
TX-2654,2023-06-02,Electronics,Smartphone,192.12,20,153.7,4,614.8,East,Store 4,New
TX-2655,2023-03-28,Electronics,Smartphone,605.64,0,605.64,5,3028.2,South,Store 2,Loyal
TX-2656,2022-04-25,Electronics,Headphones,522.87,0,522.87,1,522.87,South,Store 3,Loyal
TX-2657,2022-05-27,Electronics,Smartphone,15.84,20,12.67,1,12.67,North,Store 4,New
TX-2658,2022-08-18,Electronics,Camera,550.13,0,550.13,1,550.13,West,Store 5,VIP
TX-2659,2023-12-04,Beauty,Haircare,455.17,0,455.17,4,1820.68,West,Store 5,Loyal
TX-2660,2023-10-14,Food,Cheese,920.23,0,920.23,3,2760.69,West,Store 5,Loyal
TX-2661,2022-05-28,Home,Lamp,963.41,15,818.9,7,5732.3,East,Store 2,Loyal
TX-2662,2022-01-22,Food,Eggs,152.54,5,144.91,8,1159.28,West,Store 5,Returning
TX-2663,2022-05-09,Home,Lamp,942.46,5,895.34,7,6267.38,West,Store 4,VIP
TX-2664,2023-02-02,Food,Eggs,344.42,0,344.42,7,2410.94,South,Store 5,Returning
TX-2665,2022-08-11,Clothing,Shoes,202.66,0,202.66,10,2026.6,East,Store 4,VIP
TX-2666,2023-10-22,Home,Lamp,398.9,0,398.9,8,3191.2,North,Store 5,VIP
TX-2667,2023-10-01,Food,Bread,207.42,0,207.42,6,1244.52,South,Store 4,VIP
TX-2668,2023-03-30,Electronics,Smartphone,392.11,15,333.29,3,999.87,East,Store 5,Returning
TX-2669,2023-02-16,Beauty,Makeup,159.18,20,127.34,6,764.04,West,Store 2,Returning
TX-2670,2023-05-14,Home,Chair,933.69,0,933.69,10,9336.9,North,Store 1,New
TX-2671,2022-01-22,Electronics,Laptop,338.19,15,287.46,2,574.92,East,Store 3,Returning
TX-2672,2022-06-04,Clothing,Dress,842.27,5,800.16,6,4800.96,East,Store 5,VIP
TX-2673,2022-12-13,Clothing,Dress,310.21,5,294.7,9,2652.3,South,Store 2,Returning
TX-2674,2022-05-02,Beauty,Nailcare,415.58,0,415.58,9,3740.22,West,Store 3,Returning
TX-2675,2023-11-11,Clothing,Jacket,106.1,5,100.8,1,100.8,South,Store 4,VIP
TX-2676,2023-05-04,Clothing,T-shirt,590.31,5,560.79,6,3364.74,West,Store 5,Returning
TX-2677,2022-01-21,Food,Fruit,350.39,0,350.39,6,2102.34,North,Store 3,New
TX-2678,2022-05-19,Beauty,Skincare,680.6,0,680.6,3,2041.8,North,Store 2,Loyal
TX-2679,2023-12-30,Electronics,Tablet,606.78,0,606.78,8,4854.24,North,Store 5,VIP
TX-2680,2023-01-09,Home,Lamp,518.29,0,518.29,9,4664.61,North,Store 4,Loyal
TX-2681,2022-02-23,Clothing,Dress,270.48,15,229.91000000000003,7,1609.37,East,Store 1,Loyal
TX-2682,2023-11-04,Food,Bread,339.59,15,288.65,1,288.65,South,Store 5,New
TX-2683,2023-08-11,Electronics,Tablet,386.86,15,328.83000000000004,8,2630.64,West,Store 4,New
TX-2684,2023-11-20,Home,Desk,342.28,0,342.28,9,3080.52,West,Store 4,Loyal
TX-2685,2022-12-21,Home,Chair,200.97,15,170.82,5,854.1,East,Store 1,VIP
TX-2686,2022-03-28,Home,Chair,896.86,0,896.86,1,896.86,South,Store 1,Returning
TX-2687,2022-07-01,Home,Sofa,162.47,15,138.1,4,552.4,North,Store 1,New
TX-2688,2022-01-14,Home,Chair,79.68,10,71.71000000000001,10,717.1,West,Store 3,New
TX-2689,2022-05-05,Electronics,Smartphone,207.53,0,207.53,2,415.06,South,Store 1,New
TX-2690,2023-03-20,Clothing,Jeans,59.5,5,56.52,2,113.04,West,Store 3,Returning
TX-2691,2022-07-22,Food,Fruit,709.21,5,673.75,8,5390.0,East,Store 5,New
TX-2692,2022-07-09,Beauty,Perfume,88.76,15,75.45,4,301.8,East,Store 2,Returning
TX-2693,2022-05-07,Electronics,Smartphone,195.18,15,165.9,6,995.4,South,Store 2,VIP
TX-2694,2023-08-30,Home,Chair,418.16,20,334.53000000000003,5,1672.65,South,Store 4,Loyal
TX-2695,2022-12-20,Clothing,Shoes,16.91,0,16.91,5,84.55,East,Store 2,New
TX-2696,2022-03-06,Food,Eggs,903.67,0,903.67,1,903.67,West,Store 1,VIP
TX-2697,2023-11-22,Electronics,Tablet,592.26,15,503.41999999999996,6,3020.52,North,Store 5,Loyal
TX-2698,2022-11-23,Food,Eggs,744.77,20,595.8199999999999,8,4766.56,East,Store 4,Loyal
TX-2699,2023-05-16,Home,Chair,999.11,0,999.11,4,3996.44,South,Store 5,Returning
TX-2700,2023-12-09,Home,Desk,470.3,20,376.24,8,3009.92,East,Store 4,VIP
TX-2701,2023-04-21,Food,Milk,150.66,20,120.53,7,843.71,West,Store 1,Returning
TX-2702,2022-11-21,Food,Milk,405.42,10,364.88,1,364.88,West,Store 2,Returning
TX-2703,2022-07-08,Clothing,T-shirt,26.23,0,26.23,8,209.84,South,Store 3,Loyal
TX-2704,2022-01-23,Food,Cheese,166.73,5,158.39,9,1425.51,East,Store 2,Returning
TX-2705,2023-09-14,Food,Cheese,440.76,0,440.76,3,1322.28,West,Store 1,Loyal
TX-2706,2022-03-10,Home,Desk,611.74,20,489.39,3,1468.17,South,Store 5,VIP
TX-2707,2022-08-10,Food,Cheese,22.84,15,19.41,5,97.05,South,Store 3,Loyal
TX-2708,2023-09-26,Food,Fruit,130.63,20,104.5,3,313.5,East,Store 3,Loyal
TX-2709,2023-12-07,Clothing,Dress,569.67,0,569.67,8,4557.36,North,Store 1,VIP
TX-2710,2023-03-04,Clothing,Jeans,945.13,10,850.62,4,3402.48,East,Store 4,Loyal
TX-2711,2022-12-15,Beauty,Skincare,701.35,15,596.15,3,1788.45,East,Store 5,Returning
TX-2712,2023-08-31,Beauty,Makeup,815.19,0,815.19,4,3260.76,West,Store 5,VIP
TX-2713,2022-11-17,Beauty,Perfume,390.3,5,370.78000000000003,3,1112.34,East,Store 1,VIP
TX-2714,2023-09-10,Home,Sofa,454.99,20,363.99,4,1455.96,East,Store 2,Loyal
TX-2715,2022-03-02,Food,Milk,231.1,10,207.99,1,207.99,East,Store 3,VIP
TX-2716,2022-05-30,Home,Bed,489.85,0,489.85,6,2939.1,South,Store 2,New
TX-2717,2022-03-04,Clothing,Shoes,800.86,15,680.73,5,3403.65,South,Store 4,VIP
TX-2718,2022-01-12,Home,Bed,212.2,0,212.2,5,1061.0,North,Store 1,VIP
TX-2719,2023-01-13,Food,Milk,452.22,20,361.78000000000003,7,2532.46,South,Store 5,VIP
TX-2720,2022-11-18,Electronics,Tablet,461.38,10,415.24,4,1660.96,West,Store 3,Returning
TX-2721,2022-05-12,Home,Sofa,132.68,0,132.68,6,796.08,West,Store 3,Returning
TX-2722,2023-01-20,Beauty,Perfume,632.6,10,569.34,6,3416.04,West,Store 2,Loyal
TX-2723,2022-02-05,Home,Bed,569.96,15,484.47,10,4844.7,North,Store 5,New
TX-2724,2022-05-16,Food,Bread,927.68,15,788.53,3,2365.59,South,Store 1,Returning
TX-2725,2022-08-29,Electronics,Tablet,972.6,20,778.08,6,4668.48,North,Store 4,Loyal
TX-2726,2022-03-13,Food,Cheese,549.66,10,494.68999999999994,9,4452.21,West,Store 4,Returning
TX-2727,2022-04-02,Clothing,Jacket,167.47,15,142.35,5,711.75,South,Store 2,New
TX-2728,2023-12-01,Beauty,Perfume,61.96,0,61.96,4,247.84,West,Store 1,New
TX-2729,2022-08-27,Clothing,Jeans,505.58,10,455.02,6,2730.12,West,Store 4,New
TX-2730,2022-10-24,Food,Bread,672.95,10,605.6500000000001,7,4239.55,North,Store 1,Returning
TX-2731,2022-02-06,Clothing,Jeans,586.91,10,528.22,1,528.22,East,Store 1,Loyal
