id_klienta,liczba_transakcji,pierwsza_transakcja,ostatnia_transakcja,laczna_wartosc,srednia_wartosc_zamowienia,min_wartosc_zamowienia,max_wartosc_zamowienia,miasto,segment,data_rejestracji,dni_miedzy_transakcjami,dni_od_rejestracji_do_pierwszego_zakupu,dni_od_ostatniego_zakupu
K000833,43,2023-01-05,2023-06-29,240795.6805,5599.899546511628,600.15,15264.05,Kraków,Standard,2023-03-30 21:27:12.432432432,4.166666666666667,-85,0
K000834,47,2023-01-02,2023-06-28,298375.849,6348.4223191489355,120.26,19101.977,Warszawa,Standard,2023-03-31 10:32:47.567567568,3.847826086956522,-89,1
K000835,47,2023-01-01,2023-06-28,240442.5435,5115.79879787234,458.352,14866.058500000001,Wrocław,VIP,2023-03-31 23:38:22.702702704,3.869565217391304,-90,1
K000836,42,2023-01-01,2023-06-28,259281.23,6173.362619047619,62.16799999999999,20313.3175,Poznań,Premium,2023-04-01 12:43:57.837837832,4.341463414634147,-91,1
K000837,46,2023-01-02,2023-06-29,275658.183,5992.569195652174,487.917,14196.53,Kraków,Standard,2023-04-02 01:49:32.972972968,3.9555555555555557,-91,0
K000838,45,2023-01-06,2023-06-27,296560.76300000004,6590.239177777778,160.41,17218.651,Warszawa,Standard,2023-04-02 14:55:08.108108104,3.909090909090909,-87,2
K000839,53,2023-01-06,2023-06-27,344519.9495,6500.376405660377,363.817,16463.524,Łódź,Standard,2023-04-03 04:00:43.243243240,3.3076923076923075,-88,2
K000840,41,2023-01-06,2023-06-21,234839.8165,5727.800402439024,601.61,12759.398,Gdańsk,Standard,2023-04-03 17:06:18.378378376,4.15,-88,8
K000841,38,2023-01-03,2023-06-20,201991.945,5315.5775,30.06,12879.009,Szczecin,Standard,2023-04-04 06:11:53.513513512,4.54054054054054,-92,9
K000842,51,2023-01-05,2023-06-28,308128.579,6041.736843137255,102.57,19032.94,Szczecin,Standard,2023-04-04 19:17:28.648648648,3.48,-90,1
K000843,29,2023-01-01,2023-06-26,188065.817,6485.028172413793,324.5705,12068.8145,Poznań,Standard,2023-04-05 08:23:03.783783784,6.285714285714286,-95,3
K000844,54,2023-01-03,2023-06-29,296220.735,5485.569166666666,367.099,14508.033,Kraków,Standard,2023-04-05 21:28:38.918918920,3.339622641509434,-93,0
K000845,39,2023-01-03,2023-06-26,202084.2205,5181.646679487179,30.06,14413.470000000001,Szczecin,Standard,2023-04-06 10:34:14.054054056,4.578947368421052,-94,3
K000846,43,2023-01-08,2023-06-28,313954.104,7301.25823255814,498.39,15024.380000000001,Wrocław,VIP,2023-04-06 23:39:49.189189184,4.071428571428571,-89,1
K000847,57,2023-01-04,2023-06-29,347725.99,6100.45596491228,32.72,13954.542,Szczecin,VIP,2023-04-07 12:45:24.324324320,3.142857142857143,-94,0
K000848,58,2023-01-07,2023-06-27,343107.7735,5915.651267241379,423.46,16229.073,Szczecin,Premium,2023-04-08 01:50:59.459459456,3.0,-92,2
K000849,58,2023-01-06,2023-06-29,338318.7805,5833.082422413793,311.67,16172.082,Szczecin,Standard,2023-04-08 14:56:34.594594592,3.0526315789473686,-93,0
K000850,38,2023-01-12,2023-06-29,223831.584,5890.304842105264,441.5,15058.544,Warszawa,Premium,2023-04-09 04:02:09.729729728,4.54054054054054,-88,0
K000851,36,2023-01-11,2023-06-28,209733.2155,5825.922652777777,322.97,17022.9575,Kraków,Standard,2023-04-09 17:07:44.864864864,4.8,-89,1
K000852,50,2023-01-03,2023-06-25,288965.965,5779.3193,144.33,14142.233,Wrocław,Premium,2023-04-10 06:13:20.000000000,3.5306122448979593,-98,4
K000853,49,2023-01-06,2023-06-26,318219.1505,6494.26837755102,94.42,13620.487,Kraków,Standard,2023-04-10 19:18:55.135135136,3.5625,-95,3
K000854,44,2023-01-03,2023-06-27,296509.447,6738.851068181818,1452.6,13528.639,Poznań,Premium,2023-04-11 08:24:30.270270272,4.069767441860465,-99,2
K000855,47,2023-01-01,2023-06-28,261257.7,5558.674468085107,30.06,14590.796,Poznań,Standard,2023-04-11 21:30:05.405405400,3.869565217391304,-101,1
K000856,53,2023-01-12,2023-06-27,295761.4875,5580.405424528301,80.14,19124.77,Poznań,Premium,2023-04-12 10:35:40.540540536,3.1923076923076925,-91,2
K000857,46,2023-01-04,2023-06-27,260510.3425,5663.268315217391,68.38,11452.8985,Łódź,VIP,2023-04-12 23:41:15.675675672,3.8666666666666667,-99,2
K000858,54,2023-01-06,2023-06-28,295412.72000000003,5470.605925925926,80.5315,14329.311,Szczecin,Standard,2023-04-13 12:46:50.810810808,3.2641509433962264,-98,1
K000859,48,2023-01-08,2023-06-29,288879.0365,6018.313260416667,9.518999999999998,15840.509,Łódź,Standard,2023-04-14 01:52:25.945945944,3.6595744680851063,-97,0
K000860,50,2023-01-03,2023-06-28,323340.3455,6466.80691,102.57,15659.465,Warszawa,VIP,2023-04-14 14:58:01.081081080,3.5918367346938775,-102,1
K000861,58,2023-01-03,2023-06-29,311001.3305,5362.091905172413,101.835,18601.942,Poznań,Standard,2023-04-15 04:03:36.216216216,3.1052631578947367,-103,0
K000862,57,2023-01-03,2023-06-18,334493.0415,5868.29897368421,12.93,15567.112500000001,Wrocław,Premium,2023-04-15 17:09:11.351351352,2.9642857142857144,-103,11
K000863,51,2023-01-01,2023-06-28,322907.38,6331.517254901961,1235.494,13282.242,Kraków,Standard,2023-04-16 06:14:46.486486488,3.56,-106,1
K000864,52,2023-01-08,2023-06-26,298402.8465,5738.516278846154,25.86,13283.396,Szczecin,Standard,2023-04-16 19:20:21.621621616,3.3137254901960786,-99,3
K000865,55,2023-01-02,2023-06-28,340986.10850000003,6199.747427272728,20.04,14220.09,Gdańsk,Standard,2023-04-17 08:25:56.756756752,3.2777777777777777,-106,1
K000866,45,2023-01-04,2023-06-28,318508.957,7077.976822222222,706.41,15674.523000000001,Wrocław,Standard,2023-04-17 21:31:31.891891888,3.977272727272727,-104,1
K000867,44,2023-01-07,2023-06-27,283415.2155,6441.254897727273,459.99,13743.596000000001,Szczecin,Premium,2023-04-18 10:37:07.027027024,3.9767441860465116,-102,2
K000868,61,2023-01-04,2023-06-28,371278.7055,6086.536155737705,974.376,14285.06,Łódź,Standard,2023-04-18 23:42:42.162162160,2.9166666666666665,-105,1
K000869,49,2023-01-03,2023-06-26,309953.1805,6325.575112244898,34.19,14382.6815,Łódź,Standard,2023-04-19 12:48:17.297297296,3.625,-107,3
K000870,55,2023-01-01,2023-06-26,300355.5855,5461.010645454545,166.13,12273.313,Wrocław,Standard,2023-04-20 01:53:52.432432432,3.259259259259259,-110,3
K000871,53,2023-01-01,2023-06-25,300431.6225,5668.521179245283,144.312,14360.233,Łódź,Standard,2023-04-20 14:59:27.567567568,3.3653846153846154,-110,4
K000872,64,2023-01-01,2023-06-28,342703.617,5354.744015625,397.35,12655.12,Poznań,Premium,2023-04-21 04:05:02.702702704,2.8253968253968256,-111,1
K000873,49,2023-01-10,2023-06-23,298975.702,6101.54493877551,923.53,14429.318,Warszawa,VIP,2023-04-21 17:10:37.837837832,3.4166666666666665,-102,6
K000874,44,2023-01-06,2023-06-29,290281.793,6597.313477272727,345.86,18557.466500000002,Kraków,Standard,2023-04-22 06:16:12.972972968,4.046511627906977,-107,0
K000875,52,2023-01-01,2023-06-25,305098.4745,5867.278355769231,19.038,17251.974000000002,Warszawa,Premium,2023-04-22 19:21:48.108108104,3.4313725490196076,-112,4
K000876,51,2023-01-09,2023-06-26,282155.9085,5532.468794117647,508.43,15329.654999999999,Szczecin,Premium,2023-04-23 08:27:23.243243240,3.36,-105,3
K000877,59,2023-01-04,2023-06-26,371082.013,6289.525644067796,20.04,14502.62,Kraków,Standard,2023-04-23 21:32:58.378378376,2.9827586206896552,-110,3
K000878,51,2023-01-01,2023-06-24,307551.64650000003,6030.424441176471,964.638,14860.355500000001,Kraków,VIP,2023-04-24 10:38:33.513513512,3.48,-114,5
K000879,55,2023-01-03,2023-06-26,296036.753,5382.486418181818,120.21,18510.54,Warszawa,Standard,2023-04-24 23:44:08.648648648,3.2222222222222223,-112,3
K000880,46,2023-01-07,2023-06-29,282640.1615,6144.351336956522,20.04,16317.473000000002,Wrocław,Standard,2023-04-25 12:49:43.783783784,3.8444444444444446,-109,0
K000881,47,2023-01-03,2023-06-28,264398.0565,5625.490563829788,31.084,16438.826999999997,Kraków,Premium,2023-04-26 01:55:18.918918920,3.8260869565217392,-114,1
K000882,50,2023-01-02,2023-06-29,346385.9145,6927.718290000001,102.57,16012.3095,Warszawa,Standard,2023-04-26 15:00:54.054054056,3.63265306122449,-115,0
K000883,53,2023-01-01,2023-06-27,323356.038,6101.057320754717,311.67,16199.83,Kraków,Premium,2023-04-27 04:06:29.189189184,3.4038461538461537,-117,2
K000884,39,2023-01-14,2023-06-20,223074.9425,5719.87032051282,122.61,14064.62,Gdańsk,Premium,2023-04-27 17:12:04.324324320,4.131578947368421,-104,9
K000885,55,2023-01-03,2023-06-29,359512.58650000003,6536.592481818182,163.19,14085.2125,Wrocław,Standard,2023-04-28 06:17:39.459459456,3.2777777777777777,-116,0
K000886,47,2023-01-02,2023-06-25,284559.2875,6054.452925531915,1240.9,14112.5,Poznań,Premium,2023-04-28 19:23:14.594594592,3.782608695652174,-117,4
K000887,46,2023-01-10,2023-06-20,276945.2985,6020.549967391304,188.84,15542.848,Kraków,Standard,2023-04-29 08:28:49.729729728,3.577777777777778,-110,9
K000888,57,2023-01-07,2023-06-24,298324.6885,5233.766464912281,163.19,11845.9725,Gdańsk,Standard,2023-04-29 21:34:24.864864864,3.0,-113,5
K000889,61,2023-01-02,2023-06-29,295444.3835,4843.350549180328,68.38,11636.929499999998,Poznań,Standard,2023-04-30 10:40:00.000000000,2.966666666666667,-119,0
K000890,42,2023-01-02,2023-06-29,219078.4965,5216.154678571429,102.57,14951.782,Poznań,VIP,2023-04-30 23:45:35.135135136,4.341463414634147,-119,0
K000891,37,2023-01-09,2023-06-25,239689.4635,6478.093608108108,371.41,18319.469,Szczecin,Standard,2023-05-01 12:51:10.270270272,4.638888888888889,-113,4
K000892,55,2023-01-02,2023-06-29,357978.1815,6508.694209090909,38.79,16131.903999999999,Kraków,Standard,2023-05-02 01:56:45.405405400,3.2962962962962963,-121,0
K000893,48,2023-01-08,2023-06-28,273641.2565,5700.859510416667,32.4805,13097.98,Warszawa,Standard,2023-05-02 15:02:20.540540536,3.6382978723404253,-115,1
K000894,57,2023-01-04,2023-06-27,374224.2605,6565.337903508772,399.88,16727.12,Kraków,Premium,2023-05-03 04:07:55.675675672,3.107142857142857,-120,2
K000895,50,2023-01-05,2023-06-29,316502.3185,6330.04637,102.57,14806.690999999999,Gdańsk,Standard,2023-05-03 17:13:30.810810808,3.5714285714285716,-119,0
K000896,57,2023-01-01,2023-06-28,340881.3905,5980.3752719298245,587.104,16631.044,Poznań,Standard,2023-05-04 06:19:05.945945944,3.1785714285714284,-124,1
K000897,48,2023-01-01,2023-06-29,283896.9785,5914.5203854166675,288.66,14627.41,Kraków,Standard,2023-05-04 19:24:41.081081080,3.8085106382978724,-124,0
K000898,55,2023-01-12,2023-06-29,366126.8395,6656.8516272727275,144.33,17233.960000000003,Warszawa,Standard,2023-05-05 08:30:16.216216216,3.111111111111111,-114,0
K000899,48,2023-01-03,2023-06-28,308171.6555,6420.242822916666,542.288,17164.079999999998,Szczecin,Premium,2023-05-05 21:35:51.351351352,3.74468085106383,-123,1
K000900,68,2023-01-01,2023-06-28,394485.6015,5801.258845588235,10.344,14359.153999999999,Kraków,Standard,2023-05-06 10:41:26.486486488,2.656716417910448,-126,1
K000901,54,2023-01-02,2023-06-25,312891.9705,5794.29575,113.15,16069.02,Wrocław,Standard,2023-05-06 23:47:01.621621616,3.2830188679245285,-125,4
K000902,49,2023-01-01,2023-06-29,307668.5255,6278.9495,152.58599999999998,11732.1915,Szczecin,VIP,2023-05-07 12:52:36.756756752,3.7291666666666665,-127,0
K000903,49,2023-01-06,2023-06-29,246660.9605,5033.897153061224,25.86,13320.3675,Warszawa,Standard,2023-05-08 01:58:11.891891888,3.625,-123,0
K000904,50,2023-01-06,2023-06-29,274078.628,5481.5725600000005,371.41,13258.876,Gdańsk,VIP,2023-05-08 15:03:47.027027024,3.5510204081632653,-123,0
K000905,55,2023-01-02,2023-06-16,343518.9685,6245.799427272727,193.21,19573.2805,Poznań,Standard,2023-05-09 04:09:22.162162160,3.0555555555555554,-128,13
K000906,52,2023-01-07,2023-06-29,365115.454,7021.451038461539,668.88,20127.15,Kraków,Premium,2023-05-09 17:14:57.297297296,3.392156862745098,-123,0
K000907,52,2023-01-03,2023-06-21,296280.77650000004,5697.707240384616,25.86,17952.2085,Warszawa,Standard,2023-05-10 06:20:32.432432432,3.3137254901960786,-128,8
K000908,53,2023-01-01,2023-06-29,340262.767,6420.05220754717,549.48,16065.24,Szczecin,Standard,2023-05-10 19:26:07.567567568,3.4423076923076925,-130,0
K000909,50,2023-01-01,2023-06-19,319435.365,6388.7073,38.0665,14101.43,Wrocław,Premium,2023-05-11 08:31:42.702702704,3.4489795918367347,-131,10
K000910,46,2023-01-06,2023-06-23,268175.7375,5829.907336956521,166.13,17969.9205,Warszawa,Premium,2023-05-11 21:37:17.837837832,3.7333333333333334,-126,6
K000911,50,2023-01-08,2023-06-27,326100.3495,6522.00699,12.93,18412.451,Łódź,Premium,2023-05-12 10:42:52.972972968,3.4693877551020407,-125,2
K000912,46,2023-01-02,2023-06-29,263642.7705,5731.364576086956,603.954,12107.651999999998,Wrocław,Standard,2023-05-12 23:48:28.108108104,3.9555555555555557,-131,0
K000913,34,2023-01-01,2023-06-27,209813.5725,6170.987426470589,20.04,14361.039499999999,Szczecin,Premium,2023-05-13 12:54:03.243243240,5.363636363636363,-133,2
K000914,44,2023-01-03,2023-06-25,286939.7,6521.356818181818,1032.57,14316.551,Gdańsk,Premium,2023-05-14 01:59:38.378378376,4.023255813953488,-132,4
K000915,55,2023-01-01,2023-06-21,365763.4885,6650.245245454545,774.87,18949.299,Poznań,Standard,2023-05-14 15:05:13.513513512,3.1666666666666665,-134,8
K000916,53,2023-01-06,2023-06-26,291552.1305,5500.983594339623,97.4415,13255.353500000001,Szczecin,Premium,2023-05-15 04:10:48.648648648,3.2884615384615383,-130,3
K000917,44,2023-01-01,2023-06-25,241814.884,5495.792818181818,113.15,13943.380000000001,Gdańsk,Premium,2023-05-15 17:16:23.783783784,4.069767441860465,-135,4
K000918,52,2023-01-05,2023-06-29,321813.8505,6188.727894230769,371.41,15221.411,Kraków,Standard,2023-05-16 06:21:58.918918920,3.4313725490196076,-132,0
K000919,50,2023-01-01,2023-06-29,332556.8825,6651.137650000001,320.82,14901.158,Warszawa,Standard,2023-05-16 19:27:34.054054048,3.6530612244897958,-136,0
K000920,39,2023-01-05,2023-06-26,285181.5735,7312.348038461539,869.72,18547.1865,Łódź,Standard,2023-05-17 08:33:09.189189184,4.526315789473684,-133,3
K000921,39,2023-01-07,2023-06-24,217426.636,5575.041948717949,371.41,12839.052,Wrocław,Standard,2023-05-17 21:38:44.324324320,4.421052631578948,-131,5
K000922,54,2023-01-05,2023-06-22,364392.93,6748.017222222222,102.57,14242.119999999999,Wrocław,Standard,2023-05-18 10:44:19.459459456,3.169811320754717,-134,7
K000923,61,2023-01-08,2023-06-24,370665.073,6076.476606557377,20.04,16305.83,Warszawa,Standard,2023-05-18 23:49:54.594594592,2.783333333333333,-131,5
K000924,53,2023-01-01,2023-06-23,339565.293,6406.892320754717,752.837,16631.850000000002,Łódź,Standard,2023-05-19 12:55:29.729729728,3.326923076923077,-139,6
K000925,51,2023-01-03,2023-06-29,287634.211,5639.886490196079,10.02,14621.191,Warszawa,Standard,2023-05-20 02:01:04.864864864,3.54,-138,0
K000926,35,2023-01-06,2023-06-21,178933.89049999998,5112.396871428571,38.79,16325.645499999999,Kraków,Standard,2023-05-20 15:06:40.000000000,4.882352941176471,-135,8
K000927,56,2023-01-04,2023-06-29,394922.7785,7052.192473214286,662.25,16806.184,Gdańsk,Premium,2023-05-21 04:12:15.135135136,3.2,-138,0
K000928,59,2023-01-02,2023-06-25,351611.935,5959.524322033898,366.72,16929.58,Szczecin,VIP,2023-05-21 17:17:50.270270272,3.0,-140,4
K000929,47,2023-01-05,2023-06-27,282133.1815,6002.83364893617,679.269,13107.726,Wrocław,Standard,2023-05-22 06:23:25.405405400,3.760869565217391,-138,2
K000930,51,2023-01-10,2023-06-28,310808.2075,6094.278578431373,84.77,19645.86,Kraków,VIP,2023-05-22 19:29:00.540540536,3.38,-133,1
K000931,47,2023-01-02,2023-06-27,329392.1405,7008.343414893617,774.87,18383.36,Gdańsk,Standard,2023-05-23 08:34:35.675675672,3.8260869565217392,-142,2
K000932,60,2023-01-03,2023-06-24,355720.668,5928.6778,227.4,16718.45,Kraków,Standard,2023-05-23 21:40:10.810810808,2.9152542372881354,-141,5
K000933,45,2023-01-10,2023-06-26,274526.6675,6100.59261111111,189.05,15993.11,Łódź,Standard,2023-05-24 10:45:45.945945944,3.7954545454545454,-135,3
K000934,49,2023-01-14,2023-06-22,283558.703,5786.912306122448,60.13,13251.8835,Wrocław,Standard,2023-05-24 23:51:21.081081080,3.3125,-131,7
K000935,47,2023-01-02,2023-06-28,293690.064,6248.724765957447,398.53,16436.7235,Szczecin,Premium,2023-05-25 12:56:56.216216216,3.847826086956522,-144,1
K000936,56,2023-01-01,2023-06-29,343886.704,6140.834000000001,65.44,15863.754,Warszawa,Premium,2023-05-26 02:02:31.351351352,3.2545454545454544,-146,0
K000937,56,2023-01-07,2023-06-29,356882.738,6372.906035714286,188.84,17689.093,Warszawa,Standard,2023-05-26 15:08:06.486486488,3.1454545454545455,-140,0
K000938,43,2023-01-03,2023-06-29,256678.7365,5969.272941860465,549.48,11299.9225,Gdańsk,Standard,2023-05-27 04:13:41.621621616,4.214285714285714,-145,0
K000939,51,2023-01-01,2023-06-26,336739.92100000003,6602.7435490196085,605.6185,13792.577000000001,Szczecin,Standard,2023-05-27 17:19:16.756756752,3.52,-147,3
K000940,41,2023-01-01,2023-06-22,225545.42250000002,5501.107865853659,118.72,16061.05,Poznań,Standard,2023-05-28 06:24:51.891891888,4.3,-148,7
K000941,68,2023-01-04,2023-06-24,476317.3605,7004.667066176471,60.13,15399.142,Łódź,Standard,2023-05-28 19:30:27.027027024,2.5522388059701493,-145,5
K000942,39,2023-01-04,2023-06-26,213568.7185,5476.120987179487,359.941,15293.724999999999,Gdańsk,Standard,2023-05-29 08:36:02.162162160,4.552631578947368,-146,3
K000943,42,2023-01-03,2023-06-24,250423.0,5962.452380952381,428.02,14282.193,Poznań,Premium,2023-05-29 21:41:37.297297296,4.195121951219512,-147,5
K000944,49,2023-01-02,2023-06-27,285932.9845,5835.367030612245,120.26,12329.81,Kraków,VIP,2023-05-30 10:47:12.432432432,3.6666666666666665,-149,2
K000945,50,2023-01-01,2023-06-23,279855.048,5597.10096,332.26,16373.8,Łódź,Standard,2023-05-30 23:52:47.567567568,3.5306122448979593,-150,6
K000946,54,2023-01-03,2023-06-21,310431.649,5748.7342407407405,188.376,12665.187,Kraków,VIP,2023-05-31 12:58:22.702702704,3.188679245283019,-149,8
K000947,35,2023-01-02,2023-06-26,196006.4125,5600.183214285715,157.8235,18462.0085,Szczecin,Standard,2023-06-01 02:03:57.837837832,5.147058823529412,-151,3
K000948,54,2023-01-02,2023-06-29,376594.5915,6973.973916666666,304.779,15715.232500000002,Wrocław,Standard,2023-06-01 15:09:32.972972968,3.358490566037736,-151,0
K000949,38,2023-01-05,2023-06-29,223012.1115,5868.73977631579,748.17,19428.1395,Łódź,Standard,2023-06-02 04:15:08.108108104,4.72972972972973,-149,0
K000950,51,2023-01-06,2023-06-29,266894.486,5233.225215686274,211.73,16507.538,Poznań,Standard,2023-06-02 17:20:43.243243240,3.48,-148,0
K000951,49,2023-01-08,2023-06-15,241207.208,4922.596081632653,32.4805,12558.678,Wrocław,VIP,2023-06-03 06:26:18.378378376,3.2916666666666665,-147,14
K000952,43,2023-01-01,2023-06-19,204028.1025,4744.839593023256,432.99,13717.306499999999,Warszawa,Standard,2023-06-03 19:31:53.513513512,4.023809523809524,-154,10
K000953,65,2023-01-01,2023-06-29,393532.78,6054.350461538462,293.742,13663.833,Poznań,Standard,2023-06-04 08:37:28.648648648,2.796875,-155,0
K000954,43,2023-01-02,2023-06-29,221573.118,5152.863209302325,113.15,12521.635,Gdańsk,Standard,2023-06-04 21:43:03.783783784,4.238095238095238,-154,0
K000955,53,2023-01-03,2023-06-18,361804.099,6826.492433962264,10.02,16421.137000000002,Warszawa,Standard,2023-06-05 10:48:38.918918920,3.1923076923076925,-154,11
K000956,55,2023-01-01,2023-06-25,374463.24,6808.422545454545,25.86,16867.472,Warszawa,Premium,2023-06-05 23:54:14.054054048,3.240740740740741,-156,4
K000957,48,2023-01-06,2023-06-21,295423.0165,6154.646177083334,58.896,14816.103,Gdańsk,Standard,2023-06-06 12:59:49.189189184,3.5319148936170213,-152,8
K000958,54,2023-01-05,2023-06-28,352761.723,6532.6245,509.28,16354.43,Łódź,Standard,2023-06-07 02:05:24.324324320,3.2830188679245285,-154,1
K000959,45,2023-01-05,2023-06-22,281079.827,6246.218377777777,264.45,15634.728,Warszawa,Standard,2023-06-07 15:10:59.459459456,3.8181818181818183,-154,7
K000960,52,2023-01-02,2023-06-29,348882.064,6709.270461538462,436.9905,19358.600000000002,Szczecin,Standard,2023-06-08 04:16:34.594594592,3.4901960784313726,-158,0
K000961,50,2023-01-05,2023-06-27,301620.2785,6032.40557,171.3705,13262.975,Poznań,Standard,2023-06-08 17:22:09.729729728,3.5306122448979593,-155,2
K000962,59,2023-01-03,2023-06-27,349933.533,5931.076830508475,235.47,17566.94,Wrocław,Standard,2023-06-09 06:27:44.864864864,3.0172413793103448,-158,2
K000963,51,2023-01-02,2023-06-29,328189.7595,6435.0933235294115,30.06,15726.654,Warszawa,Standard,2023-06-09 19:33:20.000000000,3.56,-159,0
K000964,52,2023-01-08,2023-06-21,285344.6895,5487.397875,220.75,12452.851,Poznań,Premium,2023-06-10 08:38:55.135135136,3.215686274509804,-154,8
K000965,57,2023-01-12,2023-06-29,353220.3385,6196.848043859649,645.94,14842.428,Kraków,Premium,2023-06-10 21:44:30.270270272,3.0,-150,0
K000966,44,2023-01-09,2023-06-29,206065.502,4683.306863636364,80.14,14318.849,Poznań,Premium,2023-06-11 10:50:05.405405400,3.9767441860465116,-154,0
K000967,42,2023-01-02,2023-06-29,225939.13450000001,5379.503202380953,193.21,12692.181,Wrocław,Standard,2023-06-11 23:55:40.540540536,4.341463414634147,-161,0
K000968,53,2023-01-04,2023-06-26,292266.966,5514.471056603774,188.84,15852.5475,Poznań,Standard,2023-06-12 13:01:15.675675672,3.326923076923077,-160,3
K000969,40,2023-01-06,2023-06-07,262907.2655,6572.6816375,1151.7199999999998,13141.23,Gdańsk,Standard,2023-06-13 02:06:50.810810808,3.8974358974358974,-159,22
K000970,51,2023-01-10,2023-06-29,276217.021,5416.020019607843,280.50300000000004,16004.058,Wrocław,Premium,2023-06-13 15:12:25.945945944,3.4,-155,0
K000971,52,2023-01-03,2023-06-17,316334.004,6083.346230769231,68.38,15666.119999999999,Łódź,Standard,2023-06-14 04:18:01.081081080,3.235294117647059,-163,12
K000972,43,2023-01-04,2023-06-29,270006.107,6279.211790697675,20.04,18104.26,Kraków,Standard,2023-06-14 17:23:36.216216216,4.190476190476191,-162,0
K000973,47,2023-01-12,2023-06-23,262365.3775,5582.242074468085,347.778,16651.96,Gdańsk,Standard,2023-06-15 06:29:11.351351352,3.5217391304347827,-155,6
K000974,54,2023-01-06,2023-06-28,324928.142,6017.187814814814,34.19,15244.263500000001,Łódź,Standard,2023-06-15 19:34:46.486486488,3.2641509433962264,-161,1
K000975,48,2023-01-01,2023-06-29,296974.816,6186.975333333333,60.13,14782.107,Poznań,Standard,2023-06-16 08:40:21.621621616,3.8085106382978724,-167,0
K000976,51,2023-01-03,2023-06-29,348856.7935,6840.329284313726,808.15,18165.852,Wrocław,Standard,2023-06-16 21:45:56.756756752,3.54,-165,0
K000977,54,2023-01-02,2023-06-18,212775.673,3940.290240740741,12.93,13482.15,Kraków,Premium,2023-06-17 10:51:31.891891888,3.150943396226415,-167,11
K000978,54,2023-01-03,2023-06-24,329394.9125,6099.905787037037,459.99,16565.6555,Gdańsk,Standard,2023-06-17 23:57:07.027027024,3.2452830188679247,-166,5
K000979,53,2023-01-03,2023-06-29,326844.503,6166.87741509434,697.23,15314.056,Łódź,Standard,2023-06-18 13:02:42.162162160,3.4038461538461537,-167,0
K000980,47,2023-01-01,2023-06-17,243156.781,5173.548531914893,152.3895,12428.694,Łódź,Standard,2023-06-19 02:08:17.297297296,3.630434782608696,-170,12
K000981,54,2023-01-03,2023-06-27,333291.009,6172.055722222222,60.13,16637.566,Kraków,Standard,2023-06-19 15:13:52.432432432,3.30188679245283,-168,2
K000982,49,2023-01-05,2023-06-25,263346.6585,5374.421602040817,459.99,13227.742000000002,Szczecin,Standard,2023-06-20 04:19:27.567567568,3.5625,-167,4
K000983,60,2023-01-06,2023-06-27,359234.11,5987.235166666666,24.567,13467.901000000002,Poznań,Premium,2023-06-20 17:25:02.702702704,2.9152542372881354,-166,2
K000984,56,2023-01-04,2023-06-28,343881.463,6140.740410714286,822.22,13702.269999999999,Kraków,Standard,2023-06-21 06:30:37.837837832,3.1818181818181817,-169,1
K000985,54,2023-01-02,2023-06-29,322218.39400000003,5967.007296296297,98.16,15998.68,Łódź,Premium,2023-06-21 19:36:12.972972968,3.358490566037736,-171,0
K000986,33,2023-01-21,2023-06-29,246855.936,7480.482909090909,367.83,14191.130000000001,Warszawa,Standard,2023-06-22 08:41:48.108108104,4.96875,-153,0
K000987,45,2023-01-10,2023-06-28,315180.9185,7004.020411111112,320.82,17998.917,Gdańsk,Standard,2023-06-22 21:47:23.243243240,3.840909090909091,-164,1
K000988,47,2023-01-01,2023-06-29,259650.3255,5524.475010638298,283.26,14785.743999999999,Kraków,Premium,2023-06-23 10:52:58.378378376,3.891304347826087,-174,0
K000989,59,2023-01-01,2023-06-27,326324.95,5530.931355932204,98.16,14738.832,Szczecin,Standard,2023-06-23 23:58:33.513513512,3.0517241379310347,-174,2
K000990,66,2023-01-09,2023-06-27,388438.895,5885.437803030303,102.57,14830.3485,Łódź,Standard,2023-06-24 13:04:08.648648648,2.6,-167,2
K000991,52,2023-01-01,2023-06-25,317497.2215,6105.7157980769225,477.6,14756.52,Poznań,Standard,2023-06-25 02:09:43.783783784,3.4313725490196076,-176,4
K000992,54,2023-01-01,2023-06-29,294739.601,5458.1407592592595,160.41,17028.591,Łódź,Standard,2023-06-25 15:15:18.918918920,3.3773584905660377,-176,0
K000993,41,2023-01-03,2023-06-29,242550.386,5915.863073170732,118.72,12717.923999999999,Poznań,Premium,2023-06-26 04:20:54.054054048,4.425,-175,0
K000994,70,2023-01-04,2023-06-28,404000.163,5771.4309,386.42,13707.926,Kraków,Standard,2023-06-26 17:26:29.189189184,2.536231884057971,-174,1
K000995,41,2023-01-02,2023-06-29,254583.7085,6209.3587439024395,544.38,16096.9,Poznań,Premium,2023-06-27 06:32:04.324324320,4.45,-177,0
K000996,44,2023-01-03,2023-06-27,207468.836,4715.200818181818,65.44,13257.1865,Wrocław,Premium,2023-06-27 19:37:39.459459456,4.069767441860465,-176,2
K000997,50,2023-01-07,2023-06-14,245549.8555,4910.99711,315.6985,13573.146499999999,Wrocław,Standard,2023-06-28 08:43:14.594594592,3.2244897959183674,-173,15
K000998,54,2023-01-12,2023-06-29,385681.43450000003,7142.248787037038,144.33,17394.8385,Wrocław,VIP,2023-06-28 21:48:49.729729728,3.169811320754717,-168,0
